连云港科德食品配料有限公司,连云港科德食品配料有限公司成立于2005年，坐落于江苏省连云港市经济技术开发区大浦工业区。是一家专业的食品添加剂和食品配料生产厂家，公司主要生产：磷酸盐、硫酸盐、氯化物、柠檬酸盐。,硫酸镁，Magnesium sulphate，磷酸三钙，Tricalcium Phosphate，氯化铵，Ammonium Chloride，磷酸氢钙，Dicalcium Phosphate，硫酸亚铁，Ferrous Sulfate，磷酸二氢钾，Mono Potassium Phosphate，磷酸二氢钙，Mono Calcium Phosphate，磷酸二氢钠，Mono Sodium Phosphate，磷酸二氢钾，Mono Potassium Phosphate，磷酸氢钙，Dicalcium Phosphate，磷酸氢钙，Dicalcium Phosphate，磷酸二氢钙，Mono Calcium Phosphate，硫酸镁，Magnesium sulfate，磷酸氢钙，Dicalcium Phosphate，柠檬酸钾，Potassium citrate，柠檬酸钾，Potassium citrate，磷酸二氢钾，Mono Potassium Phosphate，磷酸三钙，Tricalcium Phosphate，磷酸二氢钠，Mono Sodium Phosphate，磷酸三钙，Tricalcium Phosphate，硫酸亚铁，Ferrous Sulfate，氯化钾，Potassium Chloride，磷酸三钙，Tricalcium Phosphate，硫酸镁，Magnesium sulphate，磷酸氢钙，Dicalcium Phosphate，磷酸氢钙，Dicalcium Phosphate，硫酸亚铁，Ferrous Sulfate，磷酸二氢钙，Mono Calcium Phosphate，磷酸二氢钙，Mono Calcium Phosphate，硫酸镁，Magnesium sulphate，磷酸二氢钾，Mono Potassium Phosphate，柠檬酸钾，Potassium citrate，硫酸镁，Magnesium sulphate，氯化钾，Potassium Chloride，磷酸二氢钙，Monocalcium Phosphate，磷酸二氢钙，Mono Calcium Phosphate，氯化铵，Ammonium Chloride，氯化铵，Ammonium Chloride，磷酸三钙，Tricalcium Phosphate，柠檬酸钾，Potassium citrate，氯化钾，Potassium Chloride，氯化钾，Potassium Chloride，磷酸三钙，Tricalcium Phosphate，磷酸二氢钙，Mono Calcium Phosphate，磷酸氢钙，Dicalcium Phosphate，磷酸氢钙，Dicalcium Phosphate，磷酸三钙，Tricalcium Phosphate，柠檬酸钾，Potassium citrate，氯化钾，Potassium Chloride，硫酸镁，Magnesium sulphate，氯化钾，Potassium Chloride，磷酸二氢钠，Mono Sodium Phosphate，氯化钾，Potassium Chloride，磷酸二氢钠，Mono Sodium Phosphate，氯化铵，Ammonium Chloride，氯化铵，Ammonium Chloride，硫酸亚铁，Ferrous Sulfate，磷酸二氢钠，Mono Sodium Phosphate，磷酸二氢钾，Mono Potassium Phosphate，硫酸镁，Magnesium sulphate，磷酸二氢钙，Monocalcium Phosphate，磷酸三钙，Tricalcium Phosphate，硫酸亚铁，Ferrous Sulfate
江苏国信协联能源有限公司,江苏国信协联能源有限公司,柠檬酸，Citric Acid，柠檬酸钠，SODIUM CITRATE，柠檬酸，Citric Acid，一水柠檬酸，CITRIC ACID MONOHYDRATE，一水柠檬酸，CITRIC ACID MONOHYDRATE，柠檬酸钠，SODIUM CITRATE，无水柠檬酸，CITRIC ACID ANHYDROUS，无水柠檬酸，CITRIC ACID ANHYDROUS
深圳劲创生物技术有限公司,劲创生物致力于研发、生产和销售天然活性营养成分，尤其是植物提取物。我们的品牌产品，例如葡萄籽提取物，橄榄叶提取物等，远销北美、澳新、欧洲等地，为下端膳食补充剂、功能性食品、饮料、个人护理品和化妆品提供营养强化、防腐抗菌、调色调味等多种功能。,葡萄籽提取物，Grape Seed Extract
河北昌昊生物科技有限公司,河北昌昊生物科技有限公司成立于2008年11月，位于冀州市冀州镇岳良村东，公司发展至今占地面积30000平方米。生产、销售氨基酸系列产品（食品级：甘氨酸、L-赖氨酸盐酸盐、L-苏氨酸、DL-蛋氨酸、L-蛋氨酸等多种氨基酸产品）代理或经销维生素、甜味剂、食品添加剂。 　　通过提供质优价谦的产品和上乘的服务，逐步成为全国乃至世界范围内最具实力的产品供应商之一，广泛应用于食品、医药、饲料、保健食品等行业,L-赖氨酸盐酸盐，L-Lysine HCL，L-酪氨酸，L-Tyrosine，L-赖氨酸盐酸盐，L-Lysine HCL，牛磺酸，Taurine，L-谷氨酸，L-Glutamic Acid，L-赖氨酸盐酸盐，L-Lysine HCL，L-丙氨酸，L-Alanine，L-丙氨酸，L-Alanine，L-酪氨酸，L-Tyrosine，L-苏氨酸，L-Threonine，甘氨酸，Glycine，L-赖氨酸盐酸盐，L-Lysine HCL，L-半胱氨酸盐酸盐一水，L-Cysteine Mono HCL，L-半胱氨酸盐酸盐一水，L-Cysteine Mono HCL，L-苏氨酸，L-Threonine，L-亮氨酸，L-Leucine，L-丙氨酸，L-Alanine，L-半胱氨酸，L-cysteine，L-半胱氨酸盐酸盐一水，L-Cysteine Mono HCL，甘氨酸，Glycine，甘氨酸，Glycine，L-酪氨酸，L-Tyrosine，L-半胱氨酸盐酸盐一水，L-Cysteine Mono HCL，L-丙氨酸，L-Alanine，L-半胱氨酸，L-cysteine，牛磺酸，Taurine，L-半胱氨酸，L-cysteine，L-亮氨酸，L-Leucine，L-谷氨酸，L-Glutamic Acid，L-酪氨酸，L-Tyrosine，L-苏氨酸，L-Threonine，牛磺酸，Taurine，甘氨酸，Glycine，L-半胱氨酸，L-cysteine，L-谷氨酸，L-Glutamic Acid，L-谷氨酸，L-Glutamic Acid，L-亮氨酸，L-Leucine，牛磺酸，Taurine，L-苏氨酸，L-Threonine，L-亮氨酸，L-Leucine
江西凯泰食品科技有限公司,我公司是一家专业从事食品添加剂及配料的开发、生产和经营的科技先导型企业，位于江西赣州会昌工业园九州基地。公司以高科技为先导，运用自主专有技术，采用先进的生产设备及自主研发设备，严格遵循食品安全生产标准，实施ISO22000食品安全管理体系，向客户提供高品质的TBHQ及抗坏血酸棕榈酸酯产品。我们愿与广大客户和业内人士共同发展，为生产安全健康食品、实现“健康中国”共同努力，并谨以此为豪！,抗坏血酸棕榈酸酯，Ascorbyl Palmitate，抗坏血酸棕榈酸酯，Ascorbyl palmitate，特丁基对苯二酚，TBHQ，特丁基对苯二酚，TBHQ，特丁基对苯二酚，TBHQ，抗坏血酸棕榈酸酯，Ascorbyl palmitate，燕麦葡聚糖，Oat Beta Glucan，特丁基对苯二酚，TBHQ，特丁基对苯二酚，TBHQ，特丁基对苯二酚，TBHQ
宁夏金维制药股份有限公司,宁夏金维制药股份有限公司于2010年07月注册成立，注册资本金3.7亿元，于2020年01月搬迁至宁夏宁东能源化工基地化工新材料园，占地400亩。 公司主要从事维生素系列（维生素B12、甲钴胺、腺苷钴胺、维生素B2）原料药、医药中间体、添加剂等产品研发、生产及销售等业务。 工厂鸟瞰图：公司 规模很大，厂区占地总面积约400 亩，建筑面积166000 ㎡ 宁夏气候干燥、空气湿度低，非常适宜发酵产业发展。同时煤炭资源、风能太阳能绿色能源丰富。,维生素，vitamin
无锡金鸿鹄食品有限公司,金鸿鹄可可成立于2018年，拥有生产工厂和产品应用研发中心，是一家特色可可粉和可可液块、烘焙冲饮专用可可原料生产企业。产品有黑色可可粉系列、高脂可可粉、红色可可粉、防潮可可粉、超微可可粉、生可可粉、天然可可粉、碱化可可粉，可可液块等，年产特色可可粉3000吨、可可液块2000吨。公司在发展中坚持“超越自己，追求卓越”，以一流的技术、一流的产品服务客户。如今，金鸿鹄可可正以矫健的步伐、昂扬的斗志、无限的生机，秉承“人无我有，人有我优，人优我廉，人廉我变”的产品发展理念，朝向专业化、精细化、特色化、 新颖化企业迈进！,可可液块，cocoa liquor，可可脂，cocoa butter，可可粉，cocoa powder，烘焙冲饮专用可可制品-原料，special use for baking and drinking cocoa products
九三食品股份有限公司,中国最大的非转基因大豆油加工企业，全国首个利用超临界技术生产粉末磷脂工厂。,磷脂，lecithin
湖北壮美生物科技有限公司,湖北壮美生物科技有限公司坐落于汉川市经济开发区，是一家集研发、营销为一体的食品添加剂生产企业。主要产品包括：纯天然高品质乳酸、乳酸钙、乳酸粉、乳酸钠粉等乳酸盐系列产品，广泛应用于食品、医药、环保新材料等行业和相关领域。,缓冲乳酸，Buffered lactic acid，乳酸钠，Sodium Lactate，乳酸钠粉，SODIUM LACTATE POWDER，乳酸钠，Sodium Lactate，缓冲乳酸，Buffered lactic acid，包埋苹果酸，Coated Malic Acid，包埋柠檬酸，Coated Citric Acid，乳酸粉，LACTIC ACID POWDER，乳酸钠粉，SODIUM LACTATE POWDER，乳酸钠粉，SODIUM LACTATE POWDER，包埋苹果酸，COATED MALIC ACID，包埋苹果酸，Coated Malic Acid，包埋柠檬酸，COATED CITRIC ACID，乳酸钙，CALCIUM LACTATE，乳酸钙，CALCIUM LACTATE，乳酸钙，CALCIUM LACTATE，乳酸粉，LACTIC ACID POWDER，包埋柠檬酸，Coated Citric Acid，乳酸粉，LACTIC ACID POWDER
连云港金康和信药业有限公司,连云港金康和信药业有限公司，成立于2007年，一直专注于天然化叶酸领域的技术和产品研发，并在全球首创天然化叶酸——叶源酸®。作为行业领跑者，始终以“服务苍生，长幼母婴”为使命，为人类提供“地球上最纯净的叶酸”。 1. 全球前二，中国唯一的拥有美国FDA上市许可及国内活性叶酸生产资质的企业； 2. 拥有全球最大的活性叶酸专利群，核心专利覆盖欧美日韩等全球重点国家和地区； 3. 国内公告标准申请者；,6S-5-甲基四氢叶酸钙，6S-5-Methyltetrahydrofolate Calcium salt
内蒙古薯元康生物科技有限公司,我公司成立于2020年10月，是一家以马铃薯种植、加工、销售为一体的科技企业，被评为内蒙古自治区龙头企业，坐落于内蒙古呼和浩特市北武川县，公司产品主要以马铃薯淀粉为主,马铃薯淀粉，Potato starch
山东雨田食品科技股份有限公司,"山东雨田食品科技股份有限公司是一家以生产高质量食品防腐剂和饲料防腐剂为主的高技术性企业。公司顺利通过了环保认证，食品安全生产认证，饲料添加剂安全生产认证，ISO9001认证，IFRC-halal, 印尼Halal认证，KOSHER认证等相关生产标准和产品质量标准认证。",双乙酸钠，SODIUM DIACETATE，丙酸钠，SODIUM PROPIONATE，醋酸钠，SODIUM ACETATE，苯甲酸钠，SODIUM BENZOATE，醋酸钙，CALCIUM ACETATE，丙酸钙，CALCIUM PROPIONATE
青岛博恩高科生物技术有限公司,青岛博恩高科生物技术有限公司专注于天然产物，高端果蔬粉 ，大蒜等植物提取物及OEM生产。将自然和科技精华融入生活-是我们的使命。,植物提取物，Herbal Extract，植物提取物，Herbal Extract，果蔬粉，fruit and vegetable powder，植物提取物，Herbal Extract，果蔬粉，Fruit and Vegetable Powder，果蔬粉，Fruit and Vegetable Powder，果蔬粉，Fruit and Vegetable Powder，植物提取物，herbal extract
河北沣川生物科技有限公司,沣川生物主要研发、生产、销售高端微生物多糖、新食品原料、免疫增强剂，产品以黄原胶、高酰基结冷胶、可得然胶和特殊复配产品为主，产品均为安全绿色健康食品添加剂。,可得然胶，curdlan gum，黄原胶，xanthan gum，黄原胶，xanthan gum，黄原胶，xanthan gum，三赞胶，Sanxan gum，三赞胶，Sanzan Gum，结冷胶，gellan gum，黄原胶，xanthan gum，壳寡糖，Chitosan oligosaccharide，壳寡糖，Chitosan oligosaccharide，结冷胶，Gellan gum，结冷胶，gellan gum，结冷胶，Gellan gum，三赞胶，Sanxan Gum，黄原胶，xanthan gum，黄原胶，xanthan gum，普鲁兰多糖，pullulan gum，三赞胶，Sanxan gum
河北华阳生物科技有限公司,河北华阳生物科技有限公司是专业的氨基酸生产商，主要供应：甘氨酸，蛋氨酸，苏氨酸，丙氨酸，半胱氨酸盐酸，精氨酸，精氨酸盐酸盐，盐酸赖氨酸，色氨酸，亮氨酸，酪氨酸，胱氨酸，异亮氨酸，谷氨酸，组氨酸，组氨酸盐酸盐，瓜氨酸，牛磺酸，苯丙氨酸，缬氨酸，鸟氨酸盐酸盐，脯氨酸，羟基脯氨酸，天冬酰胺，谷氨酰胺，N－乙酰－L－半胱氨酸，同时兼营：VB1，VC，D-木糖，乳糖等产品！我们将为客户提供一流的产品和服务！,DL-蛋氨酸，DL-Methionine，甘氨酸，Glycine，DL-蛋氨酸，DL-Methionine，甘氨酸，Glycine，L-亮氨酸，L-Leucine，L-盐酸赖氨酸，L-Lysine monohydrochloride，L-色氨酸，L-Tryptophan，L-色氨酸，L-Tryptophan，L-赖氨酸盐酸盐，L-Lysine monohydrochloride，L-苏氨酸，L-Threonine，DL-蛋氨酸，DL-Methionine，L-亮氨酸，L-Leucine，L-精氨酸，L-Arginine，L-丙氨酸，L-Alanine，L-谷氨酸，L-Glutamic acid，L-盐酸赖氨酸，L-Lysine monohydrochloride，L-精氨酸，L-Arginine，L-半胱氨酸盐酸盐，L-Cysteine hydrochloride，L-酪氨酸，L-Tyrosine，L-苏氨酸，L-Threonine，L-精氨酸，L-Arginine，L-苏氨酸，L-Threonine，L-丙氨酸，L-Alanine，甘氨酸，Glycine，L-半胱氨酸盐酸盐，L-Cysteine hydrochloride monohydrate，L-半胱氨酸盐酸盐，L-Cysteine hydrochloride，L-赖氨酸盐酸盐，L-Lysine monohydrochloride，L-苏氨酸，L-Threonine，L-酪氨酸，L-Tyrosine，L-精氨酸，L-Arginine，甘氨酸，Glycine，L-谷氨酸，L-Glutamic acid，L-半胱氨酸盐酸盐，L-Cysteine hydrochloride monohydrate，DL-蛋氨酸，DL-Methionine
什邡市志信化工有限公司,"什邡市志信化工有限公司主要产品有：食品磷酸盐添加剂焦磷酸二氢二钠（SAPP）,三聚磷酸钠（STPP)，焦磷酸钠（TSPP），磷酸二氢钠（MSP）,磷酸氢二钠（DSP)，磷酸三钠（TSP）、三聚磷酸钾（KTPP)，焦磷酸钾（TKPP），磷酸二氢钾（MKP）,磷酸氢二钾（DKP)，磷酸三钾（TKP），磷酸二氢钙（MCP)，磷酸氢二钙（DCP)， 磷酸三钙（TCP)系列产品。",酸式焦磷酸钠，SODIM ACID PYROPHOSPHATE，焦磷酸二氢二钠，SODIUM ACID PYROPHOSPHATE，焦磷酸二氢二钠，SODIUM ACID PYROPHOSPHATE，焦磷酸二氢二钠，SODIUM ACID PYROPHOSPHATE，三聚磷酸钠，SODIUM TRIPOLYPHOSPHATE，酸式焦磷酸钠，SODIUM ACID PYROPHOSPHATE
如皋市长江食品有限公司,如皋市长江食品有限公司坐落于风景秀丽、交通便利的中国长寿文化福地——江苏如皋，是国内专业生产添加剂的知名企业。公司成立于1997年。现有固定资产2000多万元。员工165人，其中工程技术人员22人，占地面积21800M2，主要生产“皋江”牌系列食品添加剂，山梨酸13000吨、山梨酸钾20000吨、 丙酸钙10000吨、山梨酸钙2000吨、柠檬酸钙2000吨。,丙酸钙，Calcium Propionate，柠檬酸钙，Calcium Citrate，山梨酸，Sorbic Acid，丙酸钙，Calcium Propionate，山梨酸钙，Calcium Sorbate，山梨酸钙，Calcium Sorbate，柠檬酸钙，Calcium Citrate，山梨酸钾，Potassium Sorbate，山梨酸钙，Calcium Sorbate，丙酸钙，Calcium Propionate，柠檬酸钙，Calcium Citrate，山梨酸钾，Potassium Sorbate，丙酸钙，Calcium Propionate，山梨酸，Sorbic Acid，山梨酸钾，Potassium Sorbate，山梨酸，Sorbic Acid，山梨酸钾，Potassium Sorbate，山梨酸，Sorbic Acid，山梨酸，Sorbic Acid，丙酸钙，Calcium Propionate，柠檬酸钙，Calcium Citrate，山梨酸钙，Calcium Sorbate，柠檬酸钙，Calcium Citrate，山梨酸钾，Potassium Sorbate
宁波金展生物科技有限公司,宁波金展生物科技有限公司（原：宁海县有机化工厂成立于1989年），位于浙江省宁波市宁海县西店镇工业区。应公司发展需要，于2019年5月由个人独资企业升级为企业， 更名为宁波金展生物科技有限公司，其经营范围和经营地址均未发生变化。 酒石酸系列产品的应用领域涵盖了食品、制药、饮料、建材等行业。宁波金展酒石酸系列产品总计年产能为35000吨，在30多年的发展过程中，宁波金展持续改进，不断创新和工艺改进，提高产品品质和工艺效率，降低排放标准，以提升公司经济效益和社会形象。 宁波金展拥有总资产2.5亿元，生产基地（土地自有）两万平方米。,酒石酸，TARTARIC ACID，DL-酒石酸，TARTARIC ACID，酒石酸氢钾，CREAM OF TARTAR，酒石酸，TARTARIC ACID，酒石酸氢钾，CREAM OF TARTAR
南通长江食品添加剂有限公司,南通长江食品添加剂有限公司公司(如皋市长江食品有限公司)坐落于风景秀丽、交通便利的中国长寿文化福地——江苏如皋，是国内专业生产添加剂的知名企业。公司成立于1997年。现有固定资产2000多万元。员工165人，其中工程技术人员22人，占地面积21800M2，主要生产“皋江”牌系列食品添加剂，山梨酸13000吨、山梨酸钾20000吨、 丙酸钙10000吨、山梨酸钙2000吨、柠檬酸钙2000吨。,山梨酸钾，Potassium Sorbate，山梨酸钾，Potassium Sorbate，山梨酸钾，Potassium Sorbate，山梨酸钾，Potassium Sorbate
广州安泰咖啡食品有限公司,广州安泰咖啡食品有限公司成立于2017年，是一家以销售进口原料产品为主的企业，主要销售的产品为咖啡原料。,咖啡原料，Coffee raw materials，咖啡原料，Coffee raw materials，咖啡原料，Coffee raw materials，猫屎咖啡粉，Z-MC，猫屎咖啡粉，Cat poo coffee powder，咖啡原料，Coffee raw materials
北京维他科技有限公司,北京维他科技有限公司是中国专业从事食品营养强化剂研究、应用、推广的国家高新技术企业。主要从事依地®铁（乙二胺四乙酸铁钠）的科研、检验、生产和销售，食品及相关产品的开发和申报注册技术服务。,乙二胺四乙酸铁钠，NaFeEDTA，乙二胺四乙酸铁钠，NaFeEDTA，乙二胺四乙酸铁钠，NaFeEDTA，乙二胺四乙酸铁钠，NaFeEDTA
广州市健鸥食品添加剂有限公司,广州市健鸥食品添加剂有限公司是以复配卡拉胶为主要原料，产品有：果冻粉专用胶、果占粉专用胶、果酱粉专用胶、肉制品专用胶、凉粉专用胶、软糖粉专用胶、化妆品专用胶、精品卡拉胶、粗品卡拉胶。烘焙巧克力、固体饮料粉、即冲果冻粉、冰淇淋粉等产品。,肉制品卡拉胶，Carrageenan，软糖粉，sugar powder，巧克力及代脂巧克力酱（面包涂抺酱），，肉制品卡拉胶，Carrageenan，巧克力及代脂巧克力酱，Chocolate and butter chocolate sauce(bread paste)，布丁粉，Budingfen，固体饮料，，软糖粉，Fudge powder，布丁粉，Budingfen，巧克力及代脂巧克力酱（面包涂抺酱），Chocolate and butter chocolate sauce(bread paste)，软糖粉，sugar powder.，果冻粉，Guodongfen，巧克力及代脂巧克力酱（面包涂抺酱），Chocolate and butter chocolate sauce(bread paste)，布丁粉，Pudding powder，软糖粉，sugar powder.，软糖粉，Fudge powder，布丁粉，Budingfen，果冻粉，Guodongfen，布丁粉，，巧克力及代脂巧克力酱（面包涂抺酱），Chocolate and butter chocolate sauce(bread paste)，肉制品卡拉胶，Carrageenan，布丁粉，Budingfen，果冻粉，Guodongfen，果冻粉，Guodongfen，肉制品卡拉胶，Carrageenan，布丁粉，Pudding powder，软糖粉，，软糖粉，sugar powder.
广东新美生物科技有限公司,广东新美生物科技有限公司是一家专业生产卡拉胶、琼脂及其复配产品的研发、生产和应用的高科技公司，2016年成立于广东省湛江奋勇高新区东盟产业园，核心管理团队拥有近30年的行业全产业链经验。,卡拉胶，carrageenan，琼脂，agar，卡拉胶，carrageenan，卡拉胶，carrageenan，琼脂，agar，琼脂，agar，卡拉胶，carrageenan，琼脂，agar，琼脂，agar，卡拉胶，carrageenan，卡拉胶，carrageenan，琼脂，agar，琼脂，agar，卡拉胶，carrageenan
大连煊禾生态农业有限公司,大连煊禾生态农业有限公司自成立以来，不断开拓进取，公司全方面发展取得了长足的进步。我公司是集有机产品种植、加工、仓储及国内贸易和国际贸易并举的综合型企业。公司目前写字间办公面积500平方米，环境优美。公司组织结构功能齐全，设有十个主要职能部门，现有员工52人，本科以上学历达70%。在金州新区自有工厂占地1万平方米，产品远销世界各地且产品品质受中外客户一致认可和好评。,有机大豆浓缩蛋白，Organic Soybean protein concentrate，有机小麦蛋白，Organic wheat protein，有机及常规大豆浓缩蛋白，Soybean protein concentrate，有机大豆浓缩蛋白，Organic Soybean protein concentrate，有机大豆蛋白，Organic Soy Protein，有机及常规豌豆蛋白，Pea Protein，有机及常规淀粉，Starch，有机豌豆蛋白，Organic Pea Protein，有机及常规变性淀粉，Modified starch，有机淀粉，Organic Starch，有机变性淀粉，Organic Modified starch，有机及常规豌豆蛋白，Pea Protein，有机大豆蛋白，Organic Soy Protein，有机变性淀粉，Organic Modified starch，有机及常规大豆浓缩蛋白，Soybean protein concentrate，有机及常规小麦蛋白，wheat protein，有机及常规小麦蛋白，wheat protein，有机及常规变性淀粉，Modified starch，有机淀粉，Organic Starch，有机及常规淀粉，Starch，有机及常规大豆蛋白，Soy Protein，有机小麦蛋白，Organic wheat protein，有机豌豆蛋白，Organic Pea Protein，有机及常规大豆蛋白，Soy Protein
京粮龙江生物工程有限公司,京粮龙江生物工程有限公司由北京首农集团与山东诸城兴贸集团合资组建，2017年投资13亿元建设玉米综合深加工项目，实现当年开工、当年建设、当年投产。年可加工玉米100万吨，生产玉米淀粉75万吨，2020年，企业实现产值24.89亿元，利税1.38亿元。 进一步延伸产业链条，以玉米淀粉为原料的年产5万吨L乳酸生产线一条，项目投产达效后，年生产L乳酸5万吨，企业年可实现产值5亿元，利税1亿元，新增就业270人。该项目计划2021年3月末开工建设，力争年底前进行试车生产。,L-乳酸，lactic acid
广州市裕海进出口贸易有限公司,"裕海公司主营进口油脂产品，应用于食品添加剂和药品，具体产品有：甘油USP99.5%,脂肪酸，辛酸癸酸甘油酯－MCT，香精香料",甘油，GLYCERINE，甘油USP99.7%，Refind Glycerine USP99.7%，辛癸酸甘油酯，PALMSURF MCT6040，甘油，GLYCERINE，甘油，Refind Glycerine，辛酸癸酸甘油酯，Caprylic/Capric Triglyceride-MCT，甘油，GLYCERINE，丙二醇usp99.5%，1，2Propylene glycol，辛癸酸甘油酯，PALMSURF MCT6040，甘油，GLYCERINE，丙二醇，Propylene glycol，辛酸癸酸甘油酯，Caprylic/Capric Triglyceride-MCT，辛酸癸酸甘油酯，MCT，丙二醇，Propylene glycol，甘油USP99.7%，Refind Glycerine USP99.7%
成都显康生物科技有限公司,成都显康生物科技有限公司主要从事研发、生产和销售天然生物中的各种有效成分及部分医药中间体和原料。主要产品之一磷脂系列。广泛应用于药品、食品、饮料、化妆品、食品添加剂、保健品等行业。,淫羊藿提取物，Epimedium Extract，磷脂酰丝氨酸，Phosphatidylserine，磷脂酰丝氨酸，Phosphatidylserine，磷脂酰丝氨酸，Phosphatidylserine，鹅去氧胆酸，Chenodeoxycholic acid (CDCA)，鹅去氧胆酸，Chenodeoxycholic acid （CDCA），熊去氧胆酸，Ursodeoxycholic acid (UDCA)，鹅去氧胆酸，Chenodeoxycholic acid (CDCA)，胆固醇，Cholesterol，磷脂酰丝氨酸，Phosphatidylserine，胆固醇，Cholesterol，胆固醇，Cholesterol，熊去氧胆酸，Ursodeoxycholic acid (UDCA)，磷脂酸，Phosphatidic acid，熊去氧胆酸，Ursodeoxycholic acid (UDCA)，磷脂酰胆碱，Phosphatidylcholine，鹅去氧胆酸，Chenodeoxycholic acid (CDCA)，淫羊藿提取物，Epimedium Extract，磷脂酸，Phosphatidic acid，磷脂酸，Phosphatidic acid，磷脂酰丝氨酸，Phosphatidylserine，磷脂酰胆碱，Phosphatidylcholine，淫羊藿提取物，Epimedium Extract，淫羊藿提取物，Epimedium Extract，磷脂酰胆碱，Phosphatidylcholine，磷脂酰胆碱，Phosphatidylcholine，胆固醇，Cholesterol，熊去氧胆酸，Ursodeoxycholic acid (UDCA)，磷脂酰丝氨酸，Phosphatidylserine
广西远长食品科技股份有限公司,"广西远长食品科技股份有限公司前身是广西长远食品科技股份有限公司，是专业生产销售食品添加剂有十多年经验的公司，本公司以科研为龙头，以营销为导向，科工贸一体化的食品添加剂生产企业。公司位于环境幽雅，交通便利的柳州市柳江区新兴工业园四方片区，专业生产经营蔗糖脂肪酸酯系列产品,复配乳化稳定剂，复配增稠剂，复配水分保持剂，复配水分保持着色剂，复配防腐护色剂，复配酸度调节增稠剂（无磷保水剂）等系列产品。",复配水分保持着色剂，Compound water retention colorant，螺蛳粉调味料，Snail powder seasoning，复配酸度调节增稠剂，Compound thickening agent for acidity adjustment，复配水分保持剂，Compound water retention agent，复配防腐护色剂，Compound preservative and color-protecting agent，复配增稠剂，Compound thickener，复配乳化稳定剂，Compound emulsion stabilizer，蔗糖脂肪酸酯，Sucrose fatty acid ester
河南曙光生物科技有限公司,河南曙光生物科技有限公司成立于2003年，是一家专业生产大豆组织蛋白，集科研，生产，销售为一体的现代化综合企业。公司坐落于太极拳的发祥地河南焦作，占地20万平方米。2016年销售额一千万余美元。拥有超过300名员工，70余名高级职称的工程师。曙光拥有多项国家级专利证书和高级别大豆组织蛋白检测线。河南曙光大豆组织蛋白已经出口到超过20多个国家，包括俄罗斯，东南亚以及非洲等国。,植物拉丝蛋白，Plant wiredrawing protein，植物拉丝蛋白，textured soy protein，植物拉丝蛋白，TEXTURED SOY PROTEIN
海宁凤鸣叶绿素有限公司,"海宁凤鸣叶绿素有限公司创办于1976年,地处美丽富饶的杭嘉湖平原海宁市 公司是集科研,生产,贸易于一 体的高新技术企业. 公司现有固定资产6000多万元, 占地面积6万多平方米。 我公司专业生产各种天然色素,食品添加剂及医药化工产品. 主要产品为叶绿素系列产品. 该类产品可广泛应用于食品,饮料,日用化工和医药行业. 是纯天然的着色剂和添加剂.,对人体具有良好的保健作用.",叶绿素，CHLOROPHYLL，叶绿素，CHLOROPHYLL，叶黄素，LUTEIN，叶绿素 ； 叶黄素，Chlorophyll; Lutein，叶绿素，CHLOROPHYLL，叶黄素，LUTEIN，叶黄素，LUTEIN
南京金钥匙生物科技有限公司,南京金钥匙生物科技有限公司是一家专业生产消泡剂的企业，安全、高效、科学、创新的企业经营理念，使我们在激烈的市场竞争中拥有了一席之地，产品销往全国，并出口多个国家。,消泡剂，Anti-foaming agent，消泡剂，Defoamer
湖北浩华生物技术有限公司,浩华生物成立于2013年，位于咸宁国家高新区，是一家聚焦于肠道健康，从事绿色食品添加剂及绿色饲料添加剂的研发、生产、服务的高新技术企业，是我国饲料添加剂领域头部企业、食品添加剂领域创新型企业。公司占地面积4万余平米，研发中心5000平米，获得欧盟FAMI-QS、ISO22000、ISO9001、ISO14001、 ISO45001、HALAL认证和美国FDA注册。公司拥有先进的酯化合成线、天然植物活性成分提取生产线、生物发酵线、微囊包膜制剂生产线等，生产出三丁酸甘油酯、天然植物活性成分等多个高新技术产品，被全球20余个国家的大型饲料企业集团、食品集团所应用。,速能，Eucalorie
泛越材料科技（苏州）有限公司,我们是谁：我们是国内领先的特种打印与材料解决方案提供商，成立于2007年，注册商标FANUUSOFT泛越，简称：泛越特种打印与材料 我们做什么：集研发、制造、销售、服务于一体的特种打印设备与材料供应商，产品涉及：彩色标签打印机、单色热转印打印机、单张打印机、双色多色布标机、A4A5超宽幅打印机、彩色布标打印机、碳带及耗材及印刷品。 我们的应用领域：我们的特种打印设备与材料产品，在纸类、布类、合格证类、塑料膜类、标识类等打印领域处于国内前列。广泛应用于生产制造、医药医疗、服装纺织、食品配料、化工、电子电气等国民经济的各行业,食品包装材料，Food packaging material，碳带，carbon tape，食品标签，Food labels，食品添加剂行业用彩色标签打印机，Food additive industry color label printer，标签印刷品，label printed matter
