姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
周爽英,北京,海淀,北大口腔医院,口腔,牙周科,主任医师,,3.5,,牙周病的诊断与治疗,,,,,,,,
张艳玲,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.5,,牙周疾病诊治,,,,,,,,
胡文杰,北京,海淀,北大口腔医院,口腔,牙周科,主任医师,教授,3.5,,牙周病的诊断和规范化治疗、牙周病多学科综合设计和治疗、牙周美学和种植治疗,,,,,,,,
高丽,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.5,41,牙周病的诊断与治疗,"30,604次",0篇,41位,0位,0位,,,
于晓潜,北京,海淀,北大口腔医院,口腔,牙周科,主任医师,副教授,3.5,147,牙周病的诊断与治疗，牙周手术，牙周炎患者的种植治疗，种植体周围炎的预防和诊治,"133,019次",0篇,147位,0位,1位,,,
张海东,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.5,4,牙周病，牙齿种植,"55,547次",0篇,4位,0位,0位,,,
冯向辉,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.4,144,牙周病的诊断与治疗,"505,453次",0篇,144位,0位,0位,,,
韩劼,北京,海淀,北大口腔医院,口腔,牙周科,主任医师,,3.4,,牙周病的诊断与治疗,,,,,,,,
张立,北京,海淀,北大口腔医院,口腔,牙周科,主任医师,,3.4,4,牙周病的诊断与治疗,"52,098次",0篇,4位,0位,0位,,,
侯建霞,北京,海淀,北大口腔医院,口腔,牙周科,主任医师,,3.4,55,牙周病诊断与治疗,"338,263次",4篇,55位,0位,0位,,,
安悦邦,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.4,97,牙周病的诊断与治疗,"375,748次",0篇,97位,0位,1位,,,
朱卫东,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.4,,牙周病的诊断与治疗,,,,,,,,
赵亦兵,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.4,,牙周病诊治,,,,,,,,
钟金晟,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.4,,牙周疾病诊治,,,,,,,,
刘凯宁,北京,海淀,北大口腔医院,口腔,牙周科,副主任医师,,3.4,,,,,,,,,,
曹洁,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.4,,牙周病的诊断及治疗,,,,,,,,
谢颖,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.4,24,牙周炎的诊断与治疗,"41,633次",0篇,24位,0位,0位,,,
甄敏,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.4,10,牙周病的诊断及系统治疗，牙冠延长术，牙周植骨手术，膜龈手术，牙周种植及种植体周围炎的治疗。,"27,389次",0篇,10位,0位,0位,,,
马小伟,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.4,,牙周病的诊断与治疗，舒适性牙周治疗,"29,724次",0篇,0位,0位,0位,,,
刘国景,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.4,6,牙周病的诊断和系统治疗,"4,795次",0篇,6位,0位,0位,,,
迟晓培,北京,海淀,北大口腔医院,口腔,牙周科,主治医师,,3.4,,,,,,,,,,
刘健如,北京,海淀,北大口腔医院,口腔,牙周科,住院医师,,3.3,,牙周炎，牙周再生手术,"14,798次",0篇,0位,0位,0位,,,
尚校,北京,海淀,北大口腔医院,口腔,牙周科,住院医师,,3.1,,牙周炎,"22,792次",0篇,0位,0位,0位,,,
王啸轩,北京,海淀,北大口腔医院,口腔,牙周科,住院医师,,3.1,,牙周病的诊断与系统治疗,,,,,,,,
蔡宇,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
王帅,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
贾珍,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
张智超,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
李鹏,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
水乡,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
徐文娟,北京,海淀,北大口腔医院,口腔,牙周科,,,3.1,,,,,,,,,,
石巧,北京,海淀,北大口腔医院,口腔,牙周科,,,2.8,,,,,,,,,,
王祖华,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,,3.9,1403,牙体牙髓病,"2,664,242次",0篇,1403位,12位,23位,,,
唐仁韬,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,4.8,196,疑难牙髓根尖周病的诊治，根尖手术和牙体缺损的数字化修复,"45,971次",0篇,196位,85位,86位,,,
张志春,北京,海淀,北大口腔医院,口腔,牙体牙髓科,住院医师,,4.7,194,牙体修复、根管治疗,"64,771次",0篇,194位,109位,112位,1,112例,65例
张路,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,4.6,1688,复杂疑难根管治疗，前牙美学修复，龋病，慢性牙髓炎，急性牙髓炎，慢性根尖周炎，急性根尖周炎，慢性牙髓炎急性发作，阻生智齿,"897,499次",3篇,1688位,248位,251位,1,488例,159例
于鹏,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,4.6,249,牙体缺损的树脂修复和全瓷修复、牙髓根尖周病的诊治、根管再治疗、显微根尖手术,"59,405次",0篇,249位,31位,31位,,,
朱林,北京,海淀,北大口腔医院,口腔,牙体牙髓科,住院医师,,4.2,,,,,,,,,,
包旭东,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.9,82,牙髓根尖周疾病诊治、美学修复,"81,675次",0篇,82位,3位,4位,,,
龚斌,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.9,,牙体牙髓及根尖周病、牙体修复、牙齿美容,,,,,,,,
李广生,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.8,2763,牙齿美容、牙齿美白、牙体牙髓病,"2,429,672次",0篇,2763位,88位,109位,,,
岳林,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,教授,3.7,,疑难牙体牙髓疾病的诊断和治疗方案设计；根管治疗，复杂根管问题的处理；牙体缺损的保存修复,,,,,,,,
晏莉,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.7,11,牙体牙髓疾病的诊断及治疗,"61,273次",0篇,11位,0位,0位,,,
王赛楠,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.7,,,,,,,,,,
张婧娜,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.7,,牙体牙髓疾病诊治,,,,,,,,
韩冰,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.6,,牙体牙髓常见疾病诊治,,,,,,,,
梁宇红,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,教授,3.6,31,诊治牙髓根尖周病、疑难根管治疗、并发症处理,"23,594次",0篇,31位,1位,1位,,,
赵洁,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.6,,牙体牙髓及根尖周病、牙体修复、牙齿美容,,,,,,,,
董艳梅,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,教授,3.6,,牙体牙髓疾病,,,,,,,,
聂杰,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.6,,,,,,,,,,
曾艳,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.6,,牙体牙髓及根尖周病、牙齿修复、牙齿咬合病,,,,,,,,
凌雪峰,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.6,100,牙体牙髓病的诊断与治疗，复杂根管问题的处理，根管治疗后牙齿的CAD/CAM修复。,"27,783次",0篇,100位,2位,2位,,,
田丹,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.6,,牙体牙髓疾病诊治,,,,,,,,
田华,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.6,,牙体牙髓疾病的诊治,,,,,,,,
赵思铭,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.6,30,龋病，牙髓根尖周病,"99,408次",0篇,30位,0位,1位,,,
袁重阳,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.5,,,,,,,,,,
张茗茗,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.5,26,牙体牙髓病的诊治，龋病的充填治疗，多发龋的综合治疗，牙髓炎、根尖周炎的治疗，显微根管治疗，根尖手术，牙齿美白，前牙美学修复等,"17,783次",0篇,26位,2位,2位,,,
刘颖熠,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.5,3,牙体牙髓疾病诊治,"36,357次",0篇,3位,0位,0位,,,
冯琳,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.5,1,牙齿美容、牙体牙髓疾病诊治、椅旁CAD/CAM,"27,299次",0篇,1位,0位,0位,,,
高学军,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,教授,3.5,,牙体牙髓疾病,,,,,,,,
王晓燕,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,副教授,3.5,8,牙体牙髓病诊治、牙齿美容,"67,500次",0篇,8位,0位,1位,,,
吕平,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.5,,牙体牙髓疾病诊治,,,,,,,,
王泽泗,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主任医师,,3.5,,牙体牙髓病、心脏病开髓,,,,,,,,
张杰,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.4,,牙体牙髓疾病诊治,,,,,,,,
郑春艳,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,讲师,3.4,177,牙体牙髓病治疗,"159,011次",1篇,177位,2位,3位,,,
陈晓播,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.4,6,牙髓炎根尖炎的诊断治疗，牙体疾病的诊断和治疗,"59,928次",0篇,6位,0位,0位,,,
邹晓英,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,副教授,3.4,,牙体牙髓疾病诊治,,,,,,,,
宫玮玉,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.4,103,牙体牙髓疾病诊治,"37,326次",0篇,103位,0位,0位,,,
雍颹,北京,海淀,北大口腔医院,口腔,牙体牙髓科,副主任医师,,3.4,,牙体牙髓疾病的诊治,,,,,,,,
侯君明,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.4,,牙体牙髓及根尖周病、牙体修复、牙齿美容,,,,,,,,
毛秀萍,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.4,,,,,,,,,,
刘思毅,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.4,,,,,,,,,,
林斐,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.4,,牙体牙髓常见、疑难疾病的诊治，显微根管治疗,,,,,,,,
蔡雪,北京,海淀,北大口腔医院,口腔,牙体牙髓科,主治医师,,3.4,,,,,,,,,,
章韶晖,北京,海淀,北大口腔医院,口腔,牙体牙髓科,住院医师,,3.4,,,,,,,,,,
胡雅静,北京,海淀,北大口腔医院,口腔,牙体牙髓科,住院医师,,3.2,,,,,,,,,,
李巍然,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.5,,错颌畸形综合治疗、口腔正畸、唇腭裂术前术后正畸治疗,,,,,,,,
魏松,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,,5.0,711,青少年正畸、成人正畸、疑难矫治，正畸正頜联合治疗及正頜医师快速汇诊，牙周.正畸联合治疗，隐适美隐形矫治的精专与设计，隐适美中国高级讲师，轻、中度骨性Ⅲ类错颌的非手术矫治。,"21,405次",3篇,711位,169位,170位,,,
王雪东,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,4.9,3716,隐适美矫治、中度骨性畸的固定矫治、正畸正颌联合矫治、早期矫治,"1,046,562次",59篇,3716位,1259位,1270位,2,1877例,996例
黄一平,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,,4.3,1192,错合畸形的综合治疗，隐形正畸治疗，唇腭裂正畸治疗，正畸正颌联合治疗，早期矫治,"234,439次",2篇,1192位,575位,577位,3,584例,518例
陈贵,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,,4.1,71,1.微螺钉植入术.2.颅面三维诊断技术.3.综合正畸治疗.4.隐形矫治.5.成人正畸正颌联合矫治,"33,122次",0篇,71位,0位,0位,,,
陈斯,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,4.1,1530,"1. 青少年及成人各类错合畸形的综合正畸治疗
2. 隐形矫治
3. 正畸正颌联合治疗
4. 种植及修复前正畸治疗
5. 牙周正畸联合治疗","630,775次",14篇,1530位,150位,154位,1,207例,74例
李晶,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,,4.0,688,青少年及成人错颌畸形的综合治疗，儿童错颌畸形早期正畸治疗，隐形矫治，正颌及修复前正畸,"141,562次",15篇,688位,385位,485位,3,530例,455例
刘燕,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,研究员,3.7,108,青少年及成人各类错HE畸形综合矫治，隐形矫治，种植钉辅助各类骨性错HE畸形代偿矫治,"17,250次",0篇,108位,29位,29位,,,
周彦恒,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.7,584,口腔正畸，成人正畸治疗的综合治疗，包括牙周病和颞颌关节病的正畸治疗，严重骨性错合畸形正颌外科的术前术后正畸治疗，种植体支抗的临床综合研究，种植前、修复前正畸治疗，个体化舌侧隐形矫治，特别是隐适美隐形矫治技术。,"237,214次",31篇,584位,0位,1位,,,
黄华明,北京,海淀,北大口腔医院,口腔,正畸科,住院医师,,3.7,115,嘴突 地包天 牙齿排列不齐 阻生牙,"6,814次",3篇,115位,47位,47位,,,
贾绮林,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.7,,错颌畸形综合治疗、口腔正畸、唇腭裂术前术后正畸治疗,,,,,,,,
姜若萍,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.7,,各类错颌畸形的综合正畸治疗；发育期儿童的早期II类及III类骨性错的功能性矫治，早期拥挤错的预防性矫治；轻力、低摩擦力技术综合正畸矫治,,,,,,,,
江久汇,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.6,153,各类错颌畸形的综合治疗，牙周辅助快速正畸,"124,396次",0篇,153位,20位,20位,,,
宋广瀛,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,,3.6,733,错颌畸形综合治疗，隐形矫治,"216,980次",18篇,733位,264位,264位,,,
林久祥,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.6,,错颌畸形综合治疗,,,,,,,,
许天民,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.6,51,龅牙嘴突，兜齿地包天，轻力快速矫正，比普通矫正起码节省半年时间（生理性矫正技术获国内及美国专利）,"7,622次",0篇,51位,1位,1位,,,
胡炜,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.6,,错颌畸形治疗、成人正畸治疗；儿童早期矫治；正畸材料（弓丝和粘接剂）性能；正畸治疗中釉质脱矿的防治,,,,,,,,
高雪梅,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.6,,错颌畸形综合治疗、成人及儿童的睡眠呼吸暂停口腔矫治,,,,,,,,
谷岩,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,教授,3.6,,错颌畸形综合治疗、颅面生长发育、安氏III类错颌前牙反合的早期治疗,,,,,,,,
王硕,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,,3.6,350,隐形矫治、成人矫治、成人非拔牙矫治,"89,292次",6篇,350位,292位,297位,,,
李小彤,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.5,3,错颌畸形综合治疗；成人综合正畸矫治，如修复前的正畸、牙周病患者正畸、正颌正畸联合治疗,"58,002次",0篇,3位,0位,1位,,,
韩冰,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.5,208,错颌畸形综合治疗,"490,767次",0篇,208位,0位,0位,,,
柳大为,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,3.5,431,错畸形综合矫治、舌侧正畸及隐形矫正,"923,380次",0篇,431位,0位,0位,,,
施捷,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,3.5,1,错颌畸形综合治疗、牙周病正畸治疗，舌侧矫治治疗,"55,633次",0篇,1位,0位,0位,,,
刘晓默,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,3.5,425,正畸正颌联合治疗，低摩擦力矫治，隐形矫治（Invisalign隐适美认证医师）,"442,147次",34篇,425位,122位,123位,,,
刘怡,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.5,3,错颌畸形综合治疗，口颌功能与正畸（颞下颌关节病与正畸），早期矫治,"35,751次",0篇,3位,0位,1位,,,
聂琼,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.5,,各类错合畸形的综合治疗，其中包括骨性错合畸形的早期治疗，成人伴牙周病，修复前的正畸治疗以及外科正畸治疗,,,,,,,,
晋长伟,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,,3.4,,错颌畸形综合治疗、多曲方丝弓技术矫治各种疑难病,,,,,,,,
寻春雷,北京,海淀,北大口腔医院,口腔,正畸科,主任医师,副教授,3.4,23,"1，成人正畸的多学科联合治疗，种植修复正畸联合治疗；牙周病正畸
2. 疑难骨性错颌畸形的矫治
3，数字化美学隐形正畸技术
4. 微型种植体支抗技术","76,269次",0篇,23位,0位,2位,,,
弓煦,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,,3.4,,错畸形综合矫治、阻塞性睡眠呼吸暂停综合症的口腔治疗,,,,,,,,
杨瑞莉,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,副教授,3.4,,,,,,,,,,
贾培增,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,3.4,244,舌侧隐形正畸、睡眠呼吸暂停综合症的正畸治疗,"910,070次",4篇,244位,0位,11位,,,
王巍,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,,3.4,,错颌畸形综合治疗；儿童乳牙期、替牙期及恒牙早期错合畸形矫治；成人错合畸形正畸治疗，包括正颌外科术前术后正畸治疗及种植前、修复前的正畸治疗,,,,,,,,
张晓芸,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,,3.4,3,错颌畸形综合治疗，Tip-edge 矫正技术和差动直丝弓矫正技术,"57,598次",0篇,3位,0位,2位,,,
梁炜,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,,3.4,19,错颌畸形综合治疗、隐形正畸治疗,"25,147次",0篇,19位,0位,0位,,,
周彦秋,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,,3.4,1,正畸临床各类错合畸形的矫治，专长于错合畸形的早期矫治,"22,271次",0篇,1位,0位,0位,,,
孙燕楠,北京,海淀,北大口腔医院,口腔,正畸科,副主任医师,副教授,3.4,,错畸形综合治疗、成人正畸,"21,909次",0篇,0位,0位,0位,,,
何丹青,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,,3.4,,青少年及成人综合治疗，微螺钉支抗、隐形矫治,,,,,,,,
张杰铌,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,,3.4,,,,,,,,,,
彭丽颖,北京,海淀,北大口腔医院,口腔,正畸科,住院医师,,3.3,,青少年及成人矫治、复杂“地包天”的非手术治疗、正畸正颌联合治疗及无托槽隐形矫治,503次,0篇,0位,0位,0位,,,
郑云飞,北京,海淀,北大口腔医院,口腔,正畸科,主治医师,副研究员,3.2,,,,,,,,,,
余婷婷,北京,海淀,北大口腔医院,口腔,正畸科,,,3.1,,,,,,,,,,
潘洁,北京,海淀,北大口腔医院,口腔,口腔综合科,主任医师,副教授,3.5,,牙体牙髓疾病,,,,,,,,
周维,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,5.0,1633,"智齿无痛微创拔除术
微创种植术
种植拔牙位点保存技术
牙槽外科手术
口腔颌面部肿物切除术","294,086次",3篇,1633位,1203位,1212位,3,1425例,1044例
于森,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,4.8,4380,各类复杂牙微创拔除，种植牙，牙槽外科手术，冠修复等治疗,"1,125,228次",2篇,4380位,2497位,2520位,3,3195例,2117例
黄进伟,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,4.1,2463,牙体牙髓疾病(补牙、根管治疗、牙齿美白等)，口腔修复（全瓷冠、烤瓷冠、牙齿贴面等），微创拔牙，牙周基础治疗等。,"1,425,157次",3篇,2463位,839位,854位,2,876例,657例
廖雁婷,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.9,580,牙体牙髓疾病（补牙、根管治疗）、牙周疾病（牙周炎的基础治疗及手术）、口腔修复（全瓷冠、烤瓷冠、假牙等）、牙齿美白和拔牙治疗，口腔常见病、多发病的综合诊治,"369,874次",0篇,580位,342位,345位,1,347例,193例
余婧婷,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.6,57,口腔综合诊疗,"7,783次",0篇,57位,56位,56位,2,56例,37例
陈慧敏,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.6,2228,牙槽外科疾病诊治,"1,843,277次",1篇,2228位,776位,782位,,,
齐伟,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.6,1906,"微创拔牙，熟练掌握各种复杂牙拔除及并发症防治技术。
种植外科，熟练掌握种植外科技术及各种种植植骨手术。","1,844,978次",10篇,1906位,392位,440位,,,
龙赟子,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.6,301,牙体牙髓病治疗（充填治疗、根管治疗、牙齿美白），口腔固定修复，口腔常见疾病的综合诊治。,"112,599次",2篇,301位,167位,169位,,,
江泳,北京,海淀,北大口腔医院,口腔,口腔综合科,主任医师,副教授,3.6,1783,固定义齿修复,"3,368,053次",8篇,1783位,3位,26位,,,
刘亦洪,北京,海淀,北大口腔医院,口腔,口腔综合科,主任医师,副教授,3.6,,前牙美容、活动、固定义齿修复,,,,,,,,
安娜,北京,海淀,北大口腔医院,口腔,口腔综合科,主任医师,副教授,3.5,,牙周病治疗,,,,,,,,
葛雯姝,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,副教授,3.5,,口腔综合治疗,,,,,,,,
王尊一,北京,海淀,北大口腔医院,口腔,口腔综合科,主任医师,,3.5,,活动、固定义齿修复,,,,,,,,
朱彦红,北京,海淀,北大口腔医院,口腔,口腔综合科,主任医师,,3.5,52,常见口腔疾病的综合诊治。口腔种植外科、种植美学修复；前牙美容、活动、固定修复；美容修复，复杂疑难根管的显微治疗术，根尖手术.,"16,824次",0篇,52位,0位,0位,,,
宋育萱,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.4,,固定义齿修复、前牙美容修复,,,,,,,,
焦岩涛,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,副教授,3.4,,颞下颌关节病的诊断与治疗,,,,,,,,
雍玮,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.4,,牙体牙髓疾病,,,,,,,,
朱文昊,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.4,,牙体牙髓病的诊治,,,,,,,,
赵晓一,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.4,,牙体牙髓病诊治,,,,,,,,
王海涛,北京,海淀,北大口腔医院,口腔,口腔综合科,副主任医师,,3.4,,义齿修复、牙体牙髓病诊治,,,,,,,,
刘畅,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,牙体牙髓疾病诊治 常见牙周病和牙体缺损的诊治,"3,616次",0篇,0位,0位,0位,,,
廖宇,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,89,全瓷冠、贴面、嵌体修复，前牙美学修复，显微根管治疗,"80,104次",0篇,89位,39位,39位,,,
赵静仁,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,65,口腔常见病的综合治疗、牙周系统治疗、牙周翻瓣术、冠延长术、复杂牙拔除、冠修复、固定修复、口腔种植手术及种植上部修复。,"18,249次",0篇,65位,0位,0位,,,
乔迪,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,20,牙体牙髓疾病（复杂根管治疗，美学树脂充填，牙齿美白等），口腔固定修复（烤瓷冠，全瓷冠等），口腔常见病的综合诊断和治疗,"20,194次",0篇,20位,1位,2位,,,
乐迪,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,294,牙周疾病和口腔综合疾病的治疗,"990,489次",4篇,294位,1位,6位,,,
范聪,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,,,,,,,,,
孔宇,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,牙周疾病、牙体牙髓疾病,,,,,,,,
张润荃,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,牙体牙髓病治疗,,,,,,,,
许桐楷,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,4953,微创粘接修复,"9,881,442次",64篇,4953位,201位,254位,,,
王琳,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,固定和活动义齿修复,,,,,,,,
李思雨,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,固定和活动义齿修复,,,,,,,,
邢海霞,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,口腔常见病治疗 干燥综合症的口腔管理,"27,571次",0篇,0位,0位,0位,,,
朱曚曚,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,4,龋齿、根管治疗、慢性牙周炎、拔牙、口腔修复,"22,007次",0篇,4位,2位,2位,,,
钱锟,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,综合修复设计治疗、牙体牙髓治疗、牙周治疗,,,,,,,,
李锴,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,口腔常见疾病的综合设计与治疗,,,,,,,,
李健男,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,2,口腔综合治疗，复杂牙拔除,"19,588次",0篇,2位,1位,1位,,,
张一,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,1,口腔综合诊疗，固定、活动义齿修复，牙齿美白,"14,347次",0篇,1位,0位,0位,,,
李静文,北京,海淀,北大口腔医院,口腔,口腔综合科,主治医师,,3.4,,,"2,673次",0篇,0位,0位,0位,,,
柳英,北京,海淀,北大口腔医院,口腔,口腔综合科,住院医师,,3.2,22,牙齿充填修复，根管治疗，牙周基础治疗，牙冠修复，正畸牙拔除，智齿拔除,184次,0篇,22位,22位,22位,1,17例,11例
刘园,北京,海淀,北大口腔医院,口腔,口腔综合科,住院医师,,3.1,2,牙体牙髓病、口腔修复,"22,451次",0篇,2位,0位,0位,,,
秦满,北京,海淀,北大口腔医院,口腔,儿童口腔科,主任医师,教授,3.6,,婴幼儿龋病的综合防治，乳牙及年轻恒牙的牙髓根尖周病诊疗，儿童牙齿外伤的诊治，儿童错颌畸形的早期干预,,,,,,,,
张笋,北京,海淀,北大口腔医院,口腔,儿童口腔科,主任医师,副教授,4.1,212,全麻下儿童多发性龋齿，牙外伤。自闭症患者的多发性龋齿。,"40,839次",1篇,212位,55位,55位,,,
