姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
邱明磊,新疆,石河子,石河子大学医学院第一附属医院,其他,眼科,副主任医师,副教授,2.9,,结、角膜疾病、眼表疾病、泪道疾病、青光眼、白内障的诊治和临床视觉电生理的检查、诊断,,,,,,,,
王佑堂,新疆,石河子,石河子大学医学院第一附属医院,其他,眼科,,,2.8,,,,,,,,,,
王成伟,新疆,石河子,石河子大学医学院第一附属医院,其他,CT/核磁室,主任医师,,3.3,,肿瘤影像诊断，神经系统疾病影像诊断,,,,,,,,
张林,新疆,石河子,石河子大学医学院第一附属医院,其他,CT/核磁室,主任医师,,3.3,,肿瘤影像诊断，呼吸系统疾病影像诊断,,,,,,,,
尹喜,新疆,石河子,石河子大学医学院第一附属医院,其他,CT/核磁室,副主任医师,,3.2,8,神经系统及胸腹部的CT和磁共振（MR）影像学诊断,"6,790次",0篇,8位,0位,0位,,,
周世轩,新疆,石河子,石河子大学医学院第一附属医院,其他,CT/核磁室,住院医师,,2.8,,CT、核磁诊断、普通放射诊断,"4,338次",0篇,0位,0位,0位,,,
张国玲,新疆,石河子,石河子大学医学院第一附属医院,其他,放疗科,副主任医师,,3.2,,SPECT/CT的影像诊断,,,,,,,,
杨朝群,新疆,石河子,石河子大学医学院第一附属医院,其他,放疗科,主任医师,教授,3.1,,恶性肿瘤的放射治疗,,,,,,,,
宁博,新疆,石河子,石河子大学医学院第一附属医院,其他,放疗科,副主任医师,讲师,2.9,,头颈部、胸部、腹部、四肢等全身恶性肿瘤的放疗,,,,,,,,
赵静,新疆,石河子,石河子大学医学院第一附属医院,其他,放疗科,副主任医师,讲师,2.9,,妇科肿瘤的放射治疗,,,,,,,,
巩平,新疆,石河子,石河子大学医学院第一附属医院,其他,肿瘤内科,主任医师,教授,3.2,,恶性肿瘤的药物治疗如化疗、生物免疫治疗、靶向治疗及内分泌治疗,,,,,,,,
杨建设,新疆,石河子,石河子大学医学院第一附属医院,其他,肿瘤内科,主任医师,副教授,3.0,29,各种肿瘤的化疗、姑息治疗,"110,047次",0篇,29位,0位,0位,,,
费晶,新疆,石河子,石河子大学医学院第一附属医院,其他,肿瘤内科,主治医师,,2.9,2,肺癌、乳腺癌、胃癌等各种实体肿瘤的内科治疗！,"4,219次",0篇,2位,0位,0位,,,
罗文利,新疆,石河子,石河子大学医学院第一附属医院,其他,全科,副主任医师,,2.9,,内科常见疾病的诊断及治疗,,,,,,,,
席小青,新疆,石河子,石河子大学医学院第一附属医院,其他,全科,副主任医师,,2.9,,冠心病、急慢性心力衰竭、各种心律失常、高血压病等心血管疾病，以及糖尿病、痛风、血脂异常、骨质疏松等内科常见疾病的诊治,,,,,,,,
徐丽丽,新疆,石河子,石河子大学医学院第一附属医院,其他,全科,副主任医师,,2.9,,高血压、心力衰竭、急性冠脉综合症、糖尿病、呼吸衰竭、老年肿瘤、脑卒中等的诊治,,,,,,,,
张玉,新疆,石河子,石河子大学医学院第一附属医院,其他,生殖医学科,副主任医师,讲师,3.2,54,不孕不育、生殖内分泌,"14,218次",0篇,54位,0位,0位,,,
欧阳松,新疆,石河子,石河子大学医学院第一附属医院,其他,生殖医学科,主治医师,讲师,3.1,149,泌尿外科及男性生殖系统常见疾病的诊疗，对男性生殖医学疾病具有较深研究，擅长各种男科手术及输尿管镜诊疗技术，熟练显微镜下精索静脉低位结扎术等显微技术,"122,726次",12篇,149位,15位,15位,,,
单红英,新疆,石河子,石河子大学医学院第一附属医院,其他,生殖医学科,副主任医师,,2.9,11,不孕症的诊治及相关操作，生殖相关手术，复发性流产的诊治！,"3,818次",0篇,11位,9位,9位,,,
姚永坤,新疆,石河子,石河子大学医学院第一附属医院,其他,康复科,主治医师,,3.0,4,神经系统，骨科术后，运动损伤等功能障碍的康复。,"3,746次",0篇,4位,2位,2位,,,
王凡星,新疆,石河子,石河子大学医学院第一附属医院,其他,康复科,副主任医师,,2.8,,,,,,,,,,
许静,新疆,石河子,石河子大学医学院第一附属医院,其他,护理咨询,主管护师,,2.8,,心内科相关护理,"2,349次",0篇,0位,0位,0位,,,
姚红,新疆,石河子,石河子大学医学院第一附属医院,其他,护理咨询,心理咨询师,,2.8,,擅长处理各类情绪相关的心理咨询，解决肿瘤患者，急性创伤，面对死亡恐惧的心理护理及相关疾病的心理疏导。,"2,561次",0篇,0位,0位,0位,,,
赵新建,新疆,石河子,石河子大学医学院第一附属医院,其他,放射科,主任医师,教授,3.3,,,,,,,,,,
高立建,新疆,石河子,石河子市人民医院,内科,心血管内科,副主任医师,副教授,4.2,3711,冠心病诊治及介入治疗（分叉病变、左主干病变、闭塞病变应用逆向及crossbossstingary等方法开通，支架内再狭窄、桥血管的介入治疗、冠状动脉扩张样改变合并狭窄的介入治疗、钙化病变旋磨，编织样血管伴有狭窄的处理、开口病变落差较大采用SKB（支架球囊对吻技术）方式处理、对心内科急重症患者抢救包括急性心肌梗死、心力衰竭、肺栓塞及主动脉夹层的内科处理有较丰富经验。,"2,262,310次",21篇,3711位,1353位,1388位,3,1527例,876例
张强,新疆,石河子,石河子市人民医院,内科,心血管内科,主治医师,,2.9,8,冠心病，心律失常，高血压，心力衰竭等危重症的治疗。,721次,0篇,8位,0位,0位,,,
王喜萍,新疆,石河子,石河子市人民医院,内科,心血管内科,主任医师,,2.8,,,,,,,,,,
郭继东,新疆,石河子,石河子市人民医院,内科,心血管内科,副主任医师,,2.8,,,,,,,,,,
韩艺辉,新疆,石河子,石河子市人民医院,内科,心血管内科,副主任医师,,2.8,,,,,,,,,,
范艳慧,新疆,石河子,石河子市人民医院,内科,心血管内科,副主任医师,,2.8,,,,,,,,,,
邓珠玉,新疆,石河子,石河子市人民医院,内科,心血管内科,住院医师,,2.7,,,39次,0篇,0位,0位,0位,,,
葛亮,新疆,石河子,石河子市人民医院,内科,消化内科,副主任医师,,2.9,2,消化内科疾病,"4,363次",0篇,2位,0位,0位,,,
陈效才,新疆,石河子,石河子市人民医院,内科,消化内科,主任医师,,2.8,,,,,,,,,,
王建梅,新疆,石河子,石河子市人民医院,内科,消化内科,主任医师,,2.8,,,,,,,,,,
王静,新疆,石河子,石河子市人民医院,内科,消化内科,住院医师,,2.8,4,肝硬化、消化道出血、急性胰腺炎、溃疡性结肠炎等消化系统疾病,"10,748次",0篇,4位,0位,0位,,,
田江,新疆,石河子,石河子市人民医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
吴昳,新疆,石河子,石河子市人民医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
王小玲,新疆,石河子,石河子市人民医院,内科,呼吸内科、内分泌科,主任医师,,3.1,,,,,,,,,,
斯拉木,新疆,石河子,石河子市人民医院,内科,呼吸内科、内分泌科,主任医师,,3.1,,,,,,,,,,
李平,新疆,石河子,石河子市人民医院,内科,呼吸内科、内分泌科,副主任医师,,3.0,,,,,,,,,,
王玉超,新疆,石河子,石河子市人民医院,内科,呼吸内科、内分泌科,副主任医师,,3.0,,,,,,,,,,
刘静,新疆,石河子,石河子市人民医院,内科,呼吸内科、内分泌科,副主任医师,,3.0,,,,,,,,,,
王春香,新疆,石河子,石河子市人民医院,内科,干部保健、老年病科,主任医师,,2.8,,,,,,,,,,
戴瑞,新疆,石河子,石河子市人民医院,内科,干部保健、老年病科,主任医师,,2.8,,,,,,,,,,
雷英,新疆,石河子,石河子市人民医院,内科,干部保健、老年病科,副主任医师,,2.8,,,,,,,,,,
刘秀英,新疆,石河子,石河子市人民医院,内科,干部保健、老年病科,副主任医师,,2.8,,,,,,,,,,
金鑫,新疆,石河子,石河子市人民医院,内科,肾病内科、风湿免疫科,主任医师,,2.8,,,,,,,,,,
刘加明,新疆,石河子,石河子市人民医院,内科,肾病内科、风湿免疫科,主任医师,,2.8,,,,,,,,,,
王红霞,新疆,石河子,石河子市人民医院,内科,肾病内科、风湿免疫科,副主任医师,,2.8,,,,,,,,,,
于泽莺,新疆,石河子,石河子市人民医院,内科,肾病内科、风湿免疫科,副主任医师,,2.8,,,,,,,,,,
苏俊红,新疆,石河子,石河子市人民医院,内科,神经内科,主任医师,,2.9,,,,,,,,,,
周明江,新疆,石河子,石河子市人民医院,内科,神经内科,主任医师,,2.9,,,,,,,,,,
朱德坤,新疆,石河子,石河子市人民医院,内科,神经内科,副主任医师,,2.8,,,,,,,,,,
张庆梅,新疆,石河子,石河子市人民医院,内科,神经内科,副主任医师,,2.8,,,,,,,,,,
向伟,新疆,石河子,石河子市人民医院,内科,感染科,主任医师,,2.9,,,,,,,,,,
翟新法,新疆,石河子,石河子市人民医院,外科,普外科,主任医师,,2.9,,,,,,,,,,
鲁才章,新疆,石河子,石河子市人民医院,外科,普外科,主任医师,,2.9,,,,,,,,,,
龚建军,新疆,石河子,石河子市人民医院,外科,普外科,主任医师,,2.9,,,,,,,,,,
刘江文,新疆,石河子,石河子市人民医院,外科,普外科,主任医师,,2.9,,,,,,,,,,
邓昌辉,新疆,石河子,石河子市人民医院,外科,普外科,副主任医师,,2.8,,,,,,,,,,
秦文祥,新疆,石河子,石河子市人民医院,外科,普外科,副主任医师,,2.8,,,,,,,,,,
仝德峰,新疆,石河子,石河子市人民医院,外科,普外科,主治医师,讲师,2.8,1,肝胆系统疾病的相关诊治,"10,511次",0篇,1位,0位,0位,,,
孙云,新疆,石河子,石河子市人民医院,外科,泌尿外科,主任医师,,2.9,,,,,,,,,,
王祝迁,新疆,石河子,石河子市人民医院,外科,泌尿外科,副主任医师,,2.9,,,,,,,,,,
郭祯远,新疆,石河子,石河子市人民医院,外科,泌尿外科,主治医师,,2.8,,泌尿科常见疾病的诊治。,"6,882次",0篇,0位,0位,0位,,,
王子帅,新疆,石河子,石河子市人民医院,外科,泌尿外科,主治医师,,2.8,,结石、前列腺增生、精索静脉曲张、睾丸炎、肾囊肿、男科等常见泌尿疾病的治疗,"5,653次",0篇,0位,0位,0位,,,
贺志刚,新疆,石河子,石河子市人民医院,外科,神经外科,主任医师,,2.9,,,,,,,,,,
鲁德忠,新疆,石河子,石河子市人民医院,外科,神经外科,副主任医师,,2.8,,,,,,,,,,
赵永峰,新疆,石河子,石河子市人民医院,外科,神经外科,副主任医师,,2.8,,,,,,,,,,
李宁,新疆,石河子,石河子市人民医院,外科,神经外科,住院医师,,2.8,1,,"2,493次",0篇,1位,1位,1位,,,
何斌,新疆,石河子,石河子市人民医院,外科,关节外科,主任医师,,2.9,,,,,,,,,,
姜曙祥,新疆,石河子,石河子市人民医院,外科,关节外科,主任医师,,2.9,,,,,,,,,,
陈继峰,新疆,石河子,石河子市人民医院,外科,关节外科,副主任医师,,2.9,,,,,,,,,,
朱瑞罡,新疆,石河子,石河子市人民医院,外科,关节外科,副主任医师,,2.9,,,,,,,,,,
尚琦松,新疆,石河子,石河子市人民医院,外科,脊柱外科,副主任医师,,2.9,21,脊柱疾病的临床诊疗。包括脊柱骨折切开复位内固定术，老年性骨质疏松性椎体骨折的微创经皮PKP/PVP术，腰椎骨折的经皮椎弓根钉内固定术，椎间盘突出的MIS-TLIF术，和椎间孔镜下的椎间盘摘除术和减压术。同时对脊柱感染性疾病（原发性脊柱感染，脊柱布氏杆菌病，脊柱结核）有丰富的临床诊断及治疗经验。,"4,651次",0篇,21位,11位,11位,,,
王春辉,新疆,石河子,石河子市人民医院,外科,脊柱外科,主任医师,,2.9,,,,,,,,,,
盛文辉,新疆,石河子,石河子市人民医院,外科,脊柱外科,主任医师,,2.9,,,,,,,,,,
何方生,新疆,石河子,石河子市人民医院,外科,脊柱外科,副主任医师,,2.9,,,,,,,,,,
孙守波,新疆,石河子,石河子市人民医院,外科,胸心外科,主任医师,,2.9,,,,,,,,,,
张辉,新疆,石河子,石河子市人民医院,外科,胸心外科,副主任医师,,2.8,,,,,,,,,,
黄登朝,新疆,石河子,石河子市人民医院,外科,胸心外科,副主任医师,,2.8,,,,,,,,,,
王强,新疆,石河子,石河子市人民医院,外科,创伤骨科,主任医师,,3.0,27,四肢关节骨折、骨盆骨折等,"21,310次",6篇,27位,25位,25位,,,
刘学纪,新疆,石河子,石河子市人民医院,妇儿,妇产科,主任医师,,2.9,,,,,,,,,,
韩晓华,新疆,石河子,石河子市人民医院,妇儿,妇产科,主任医师,,2.9,,,,,,,,,,
刘晓兰,新疆,石河子,石河子市人民医院,妇儿,妇产科,主任医师,,2.9,,,,,,,,,,
李爱玲,新疆,石河子,石河子市人民医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
杨艺君,新疆,石河子,石河子市人民医院,妇儿,妇产科,,,2.8,,,,,,,,,,
罗延峰,新疆,石河子,石河子市人民医院,妇儿,儿科,主任医师,,3.0,,呼吸系统疾病、新生儿疾病、危重症抢救,"6,660次",3篇,0位,0位,0位,,,
邵新环,新疆,石河子,石河子市人民医院,妇儿,儿科,主任医师,,2.8,,,,,,,,,,
孙桂芳,新疆,石河子,石河子市人民医院,妇儿,儿科,副主任医师,,2.8,,,,,,,,,,
王强,新疆,石河子,石河子市人民医院,其他,口腔科,副主任医师,讲师,3.0,290,口腔疾病:包括牙体牙髓病，牙周病，齿槽外科，口腔修复,,8篇,0位,0位,0位,,,
王嘉晨,新疆,石河子,石河子市人民医院,其他,口腔科,住院医师,,2.9,28,,,0篇,0位,0位,0位,,,
付莉,新疆,石河子,石河子市人民医院,其他,口腔科,副主任医师,,2.9,,,,,,,,,,
郭雪芳,新疆,石河子,石河子市人民医院,其他,口腔科,,,2.8,,,,,,,,,,
张贺,新疆,石河子,石河子市人民医院,其他,口腔科,,,2.8,,,,,,,,,,
李斌,新疆,石河子,石河子市人民医院,其他,口腔科,,,2.8,,,,,,,,,,
姜涛,新疆,石河子,石河子市人民医院,其他,口腔科,,,2.8,,,,,,,,,,
王彦,新疆,石河子,石河子市人民医院,其他,皮肤科,主任医师,副教授,3.6,1439,小儿皮肤病，皮肤疾病，皮肤肿瘤，黄褐斑（蝴蝶斑)，痤疮（青春痘)等面部损容性皮肤病，湿疹，荨麻疹，特应性皮炎，玫瑰痤疮，银屑病（牛皮癣)，白癜风（白疕)，带状疱疹，激素依赖性皮炎，大疱性皮肤病，尖锐湿疣，梅毒等，擅长皮肤外科，皮肤美容。对皮肤性病学常见病，多发病融会贯通，有独到见解，对皮肤性病专业疑难杂症有独到的分析和治疗！,"191,000次",48篇,1436位,295位,321位,2,319例,233例
李晓萌,新疆,石河子,石河子市人民医院,其他,皮肤科,住院医师,,3.2,36,,"8,081次",0篇,36位,29位,29位,,,
张秋,新疆,石河子,石河子市人民医院,其他,皮肤科,住院医师,,3.2,85,痤疮，过敏性皮肤病，色素增加性皮肤病等,"18,868次",5篇,85位,42位,42位,,,
张慧,新疆,石河子,石河子市人民医院,其他,皮肤科,主治医师,,3.2,1,,"1,038次",0篇,1位,0位,0位,,,
许进,新疆,石河子,石河子市人民医院,其他,疼痛科,,,2.8,,,,,,,,,,
徐杨,新疆,石河子,石河子市人民医院,其他,疼痛科,,,2.8,,,,,,,,,,
李雪婷,新疆,石河子,石河子市人民医院,其他,疼痛科,,,2.8,,,,,,,,,,
刘兵,新疆,石河子,石河子市人民医院,其他,耳鼻喉科,主治医师,讲师,2.9,3,耳鼻咽喉疾病诊治,,0篇,3位,1位,1位,,,
刘亚军,新疆,石河子,石河子市人民医院,其他,耳鼻喉科,副主任医师,,2.8,,,,,,,,,,
李长国,新疆,石河子,石河子市人民医院,其他,耳鼻喉科,,,2.8,,,,,,,,,,
王晨,新疆,石河子,石河子市人民医院,其他,介入血管肿瘤科,副主任医师,,2.9,4,"1.下肢深静脉血栓及肺栓塞的综合介入治疗。深静脉血栓综合征的介入治疗。
2.下肢动脉闭塞硬化症的介入治疗。
3.肝癌、肺癌、肝血管瘤等良恶性实体肿瘤的介入微创治疗
4.食道、胃肠道、呼吸道狭窄及胆道梗阻的介入微创支架治疗
5.出血及血栓栓塞性疾病的介入微创治疗
6.子宫腺肌症、子宫肌瘤、盆腔瘀血综合征的介入治疗",,2篇,0位,4位,4位,,,
张凯,新疆,石河子,石河子市人民医院,其他,介入血管肿瘤科,副主任医师,,2.8,,,,,,,,,,
庞华军,新疆,石河子,石河子市人民医院,其他,医学影像科,主治医师,,2.9,,影像诊断,"3,766次",0篇,0位,0位,0位,,,
贾宇冰,新疆,石河子,石河子市人民医院,其他,医学影像科,住院医师,,2.8,,医学影像诊断,"3,254次",0篇,0位,0位,0位,,,
刘虹,新疆,石河子,石河子市人民医院,其他,眼科,主任医师,,2.9,,,,,,,,,,
周兰新,新疆,石河子,石河子市人民医院,其他,眼科,副主任医师,,2.9,,,,,,,,,,
张欢欢,新疆,石河子,石河子市人民医院,其他,口腔正畸科,,,2.8,,,,,,,,,,
熊焱,新疆,石河子,石河子市人民医院,其他,口腔正畸科,,,2.8,,,,,,,,,,
张馗,新疆,石河子,石河子市人民医院,其他,精神心理科,主治医师,讲师,2.9,1,精神心理疾病的诊断和治疗！,"2,242次",0篇,1位,0位,0位,,,
杨军,新疆,石河子,石河子市人民医院,其他,精神心理科,主任医师,,2.9,,,,,,,,,,
孟宪杰,新疆,石河子,石河子市人民医院,其他,病理科,主治医师,,2.9,,肿瘤病理诊断,"2,440次",0篇,0位,0位,0位,,,
王红燕,新疆,石河子,石河子市人民医院,其他,美容科,主任医师,,2.9,,,,,,,,,,
李辉,新疆,石河子,石河子市人民医院,其他,康复医学科,主治医师,,3.0,1,神经康复、儿童康复、骨科康复等,"3,302次",0篇,1位,0位,0位,,,
李瑛,新疆,石河子,石河子市人民医院,其他,中医科,副主任医师,,3.0,,,,,,,,,,
熊付伟,新疆,石河子,石河子市人民医院,其他,放射科,住院医师,,3.0,,骨关节系统，消化系统疾病,"5,522次",0篇,0位,0位,0位,,,
侯旭卉,新疆,石河子,石河子市人民医院,其他,烧伤整形科,住院医师,,2.8,1,烧伤后疤痕、糖尿病足、创伤修复治疗,"8,940次",0篇,1位,0位,0位,,,
张莉,新疆,石河子,石河子市人民医院,其他,肿瘤内科,主任医师,,2.8,,,,,,,,,,
谌德荣,新疆,石河子,石河子绿洲医院,精神,精神科,主任医师,副教授,2.8,,,,,,,,,,
李辉,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.8,73,精神分裂症、抑郁症等重性精神障碍的诊断与治疗。心理危机干预、神经症的精神动力分析。,"34,753次",0篇,73位,3位,3位,,,
马英,新疆,石河子,石河子绿洲医院,精神,精神科,主治医师,,2.6,,抑郁，焦虑，精神分裂等疾病的诊治,"6,320次",0篇,0位,0位,0位,,,
盖广庆,新疆,石河子,石河子绿洲医院,精神,精神科,主任医师,,2.6,,,,,,,,,,
倪红,新疆,石河子,石河子绿洲医院,精神,精神科,主任医师,,2.6,,,,,,,,,,
贾新生,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
郭沛彩,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
胡新民,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
田建华,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
李海云,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
张建新,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
来月霞,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
肉孜宛古丽,新疆,石河子,石河子绿洲医院,精神,精神科,副主任医师,,2.5,,,,,,,,,,
王国府,新疆,石河子,石河子绿洲医院,其他,内科,副主任医师,,2.5,,,,,,,,,,
畅凌,新疆,石河子,石河子绿洲医院,其他,内科,副主任医师,,2.5,,,,,,,,,,
鲍广疆,新疆,石河子,石河子市第十五社区卫生服务中心,内科,普通内科,主治医师,讲师,2.6,14,高血压、冠心病,"45,807次",13篇,14位,14位,14位,,,
张玉民,新疆,石河子,石河子市第十五社区卫生服务中心,内科,普通内科,主治医师,,2.4,8,高血压、糖尿病等,"15,091次",0篇,8位,5位,8位,,,
王鹏,新疆,石河子,石河子市第十五社区卫生服务中心,内科,普通内科,主治医师,,2.3,,高血压、糖尿病,"6,019次",0篇,0位,0位,0位,,,
刘旭东,新疆,石河子,石河子市第十五社区卫生服务中心,内科,普通内科,主治医师,,2.3,7,高血压、糖尿病,"8,506次",0篇,7位,7位,7位,,,
李明珠,新疆,石河子,第八师一四八团医院,内科,急诊科,副主任医师,,2.5,,,5次,0篇,0位,0位,0位,,,
陈元环,新疆,石河子,第八师一四八团医院,内科,普通内科,住院医师,,2.4,,,8次,0篇,0位,0位,0位,,,
张志强,新疆,石河子,农八师一三三团医院,外科,普外科,副主任医师,,2.5,,,11次,0篇,0位,0位,0位,,,
安文军,新疆,石河子,第八师石河子市总医院一四九团分院,内科,内儿科,住院医师,,2.4,,,7次,0篇,0位,0位,0位,,,
