姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
韩淑霞,新疆,阿克苏,阿克苏地区中医医院,中医,妇产科,副主任医师,,2.5,,妇科常见病，多发，及疑难杂症进行中西医治疗。,,,,,,,,
于志良,新疆,阿克苏,阿克苏地区中医医院,中医,儿科,住院医师,,2.6,,,,,,,,,,
仝永利,新疆,阿克苏,阿克苏地区中医医院,中医,肺病、脾胃病科,副主任医师,,2.5,,急慢性支气管炎，间质性肺炎，肺纤维化，肺心病，哮喘等呼吸系统疾病以及急慢性胃炎、肠炎、腹泻、溃疡性结肠炎等消化系统疾病的诊治,,,,,,,,
刘雅静,新疆,阿克苏,阿克苏地区中医医院,其他,急诊科,副主任医师,,2.5,,治疗冠心病、高血压、胆道、胃肠疾病、糖尿病、甲状腺功能亢进、甲状腺功能减退、睡眠障碍、偏头痛、及急性心肌梗塞、急性脑梗塞、急性呼吸道疾病、消化道出血、药物中毒、食物中毒、溺水、酒精中毒、一氧化碳中毒、急性创伤、电击伤等的急诊急救,,,,,,,,
吉宗杲,新疆,阿克苏,沙雅县人民医院,内科,心血管高血压科,主治医师,,2.6,5,高血压，冠心病,"4,039次",0篇,5位,5位,5位,,,
冯春花,新疆,阿克苏,沙雅县人民医院,内科,心血管高血压科,主治医师,,2.7,18,高血压、冠心病,"7,849次",0篇,18位,18位,18位,,,
刘辉园,新疆,阿克苏,沙雅县人民医院,内科,心血管高血压科,住院医师,,2.6,155,心血管相关疾病，高血压等,"12,796次",0篇,155位,153位,154位,,,
雷宏娣,新疆,阿克苏,沙雅县人民医院,内科,心血管高血压科,住院医师,,2.4,1292,高血压，心脏病等心脑血管疾病的诊治,"102,475次",57篇,1292位,138位,138位,,,
李永波,新疆,阿克苏,沙雅县人民医院,内科,心血管高血压科,住院医师,,2.4,2,高血压，冠心病，心衰等疾病的诊治,"4,309次",0篇,2位,1位,2位,,,
刘进,新疆,阿克苏,沙雅县人民医院,内科,大内科,住院医师,,2.6,,心血管，高血压，呼吸内科，感染内科性病方面，男科方面,"2,433次",0篇,0位,0位,0位,,,
王磊,新疆,阿克苏,沙雅县人民医院,内科,大内科,主治医师,,2.4,,擅长胃肠镜操作及诊断、消化疾病急重症的治疗。,,,,,,,,
麻梦娇,新疆,阿克苏,沙雅县人民医院,内科,内分泌科,住院医师,,2.4,,内分泌科常见疾病,"3,412次",0篇,0位,0位,0位,,,
吾斯曼·吐尔地,新疆,阿克苏,沙雅县人民医院,外科,普外科,主治医师,,2.5,,擅长普外科胃肠、肝胆、胰腺疾病诊治及腹腔镜胆囊切除术(LC)、腹腔镜阑尾切除(LA)、腹腔镜疝修补术(TAPP)的各种治疗，尤其对胆道结石腹腔镜手术、腹部外伤肝脾破裂修补和(或)切除手术、乳腺良性肿瘤切除术、巨大腹壁疝补片无张力修补术诊治技术娴熟有独到的见解。,,,,,,,,
王虎,新疆,阿克苏,沙雅县人民医院,其他,康复科,主治医师,,2.5,,擅长脑卒中后遗症、面瘫、脊柱关节相关疾病的康复理疗以及慢性胃炎、慢性支气管炎、支气管哮喘、高血脂症等内科疾病及失眠症、过敏性鼻炎的穴位埋线治疗与亚健康状态的中医调理。,,,,,,,,
胡春香,新疆,阿克苏,沙雅县人民医院,其他,中医科,住院医师,,2.6,,颈肩腰腿痛，皮肤病，妇科疾病等,"2,344次",0篇,0位,0位,0位,,,
海豹,新疆,阿克苏,沙雅县人民医院,其他,皮肤科,主治医师,,2.8,,擅长中西医结合治疗皮炎、湿疹、痤疮、银屑病等皮肤科常见病;对风湿病、心血管、呼吸科常见病中西医结合治疗有丰富经验。,,,,,,,,
祁玉诚,新疆,阿克苏,温宿县人民医院,内科,普通内科,主治医师,,2.7,37,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"14,439次",0篇,37位,37位,37位,,,
侯淑萍,新疆,阿克苏,温宿县人民医院,内科,普通内科,主治医师,,2.7,148,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂，慢阻肺，哮喘，慢性咳嗽等内科常见疾病的诊治。,"41,582次",4篇,148位,132位,135位,,,
王耀玲,新疆,阿克苏,温宿县人民医院,内科,普通内科,主治医师,,2.6,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"4,728次",0篇,0位,0位,0位,,,
杨俊,新疆,阿克苏,温宿县人民医院,内科,普通内科,住院医师,,2.6,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"5,225次",0篇,0位,0位,0位,,,
程宏森,新疆,阿克苏,温宿县人民医院,内科,普通内科,住院医师,,2.5,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"3,873次",0篇,0位,0位,0位,,,
伊曼丽,新疆,阿克苏,温宿县人民医院,内科,普通内科,住院医师,,2.4,3,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂，慢阻肺，哮喘，慢性咳嗽等内科常见疾病的诊治,"9,458次",0篇,3位,1位,1位,,,
许刚,新疆,阿克苏,温宿县人民医院,内科,普通内科,住院医师,,2.4,3,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治以及急危重症患者的救治,"7,910次",0篇,3位,3位,3位,,,
吴杰,新疆,阿克苏,温宿县人民医院,其他,五官科,住院医师,,2.6,1,眼科疾病,"8,378次",0篇,1位,0位,0位,,,
段石祥,新疆,阿克苏,拜城县人民医院,内科,心血管内科,主任医师,,2.8,12,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"7,615次",0篇,12位,12位,12位,,,
王鹏贺,新疆,阿克苏,拜城县人民医院,内科,心血管内科,住院医师,,2.6,,心血管疾病,"4,153次",0篇,0位,0位,0位,,,
杨华,新疆,阿克苏,拜城县人民医院,内科,心血管内科,主治医师,,2.6,77,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,,1篇,0位,0位,0位,,,
陈冰轲,新疆,阿克苏,拜城县人民医院,内科,心血管内科,住院医师,,2.5,,心血管疾病,"3,790次",0篇,0位,0位,0位,,,
魏莎,新疆,阿克苏,拜城县人民医院,内科,心血管内科,住院医师,,2.5,1,高血压、冠心病、心律失常、心功能不全,"4,868次",0篇,1位,0位,0位,,,
鲁秀梅,新疆,阿克苏,拜城县人民医院,内科,心血管内科,住院医师,,2.5,3,高血压冠心病等心脑血管疾病,"5,307次",0篇,3位,2位,2位,,,
张健健,新疆,阿克苏,拜城县人民医院,内科,内分泌科,副主任医师,,2.7,12,糖尿病及其并发症，甲状腺疾病，以及垂体、性腺、肾上腺等疾病的诊治,"6,465次",0篇,12位,12位,12位,,,
刘延国,新疆,阿克苏,拜城县人民医院,内科,内分泌科,住院医师,,2.6,44,糖尿病及其并发症，甲状腺疾病，以及垂体、性腺、肾上腺等疾病的诊治,"15,552次",0篇,44位,44位,44位,,,
王芳强,新疆,阿克苏,阿瓦提县人民医院,内科,普通内科,住院医师,,2.6,1,普通内科常见疾病的诊治，如高血压，冠心病，糖尿病等,,0篇,0位,1位,1位,,,
李青松,新疆,阿克苏,阿瓦提县人民医院,内科,普通内科,主治医师,,2.6,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂，糖尿病等内科常见疾病的诊治,,0篇,0位,0位,0位,,,
杨川游,新疆,阿克苏,阿瓦提县人民医院,内科,普通内科,住院医师,,2.6,42,内科常见疾病的诊断治疗，如心脑血管疾病，糖尿病，高血压，心力衰竭，肾病，血液系统等相关疾病。,"14,724次",0篇,42位,41位,41位,,,
亚生·买买提,新疆,阿克苏,阿瓦提县人民医院,内科,普通内科,住院医师,,2.5,,普通内科常见疾病的诊治，如心脑血管疾病，糖尿病，高血压等,"4,366次",0篇,0位,0位,0位,,,
许威,新疆,阿克苏,阿瓦提县人民医院,外科,普外科,主治医师,,2.7,4,腹部外科 肝胆外科 甲状腺外科 乳腺外科,"12,978次",0篇,4位,0位,0位,,,
周强,新疆,阿克苏,阿瓦提县人民医院,外科,骨科,主治医师,,2.6,,四肢创伤，脊柱外科疾病的诊治，以及脊柱源性疼痛的诊治等。,"3,052次",0篇,0位,0位,0位,,,
梁国敏,新疆,阿克苏,乌什县人民医院,内科,急诊科,,,2.4,,,,,,,,,,
乔维珍,新疆,阿克苏,乌什县人民医院,妇儿,儿科,主治医师,,2.6,,儿科、新生儿科常见疾病的诊治等,"3,182次",0篇,0位,0位,0位,,,
焦玲,新疆,阿克苏,乌什县人民医院,其他,五官科,住院医师,,2.6,,青光眼、白内障等眼科常见病，耳、鼻、咽喉常见病,"5,935次",0篇,0位,0位,0位,,,
王浩,新疆,阿克苏,阿克苏市人民医院,内科,消化内科,住院医师,研究员,2.6,12,消化性溃疡、慢性胃炎，胃肠息肉，反流性食管炎，糜烂性胃炎，胆囊炎，胰腺炎，肝脏疾病。,"48,508次",2篇,12位,0位,0位,,,
周俊,新疆,阿克苏,库车县第二人民医院,其他,内科,主任医师,,2.8,16,冠心病、高血压、内科及内科急危重症的诊治，尤其擅长冠心病的介入治疗和心脏永久起搏器的植入。,"31,639次",8篇,16位,0位,0位,,,
