姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
张正昶,新疆,克拉玛依,克拉玛依市人民医院,其他,手术麻醉科,副主任医师,,2.5,,各种急难危重及老年病人的手术麻醉，擅长各型关节痛，腰腿痛，足跟痛等各种疼痛的治疗。,,,,,,,,
刘晓刚,新疆,克拉玛依,克拉玛依市人民医院,其他,手术麻醉科,副主任医师,,2.5,,对疼痛科疾病有独特的见解，特别是在运用疼痛微创介入治疗技术、神经调控技术等方面有丰富的治疗经验。,,,,,,,,
丁玲加提,新疆,克拉玛依,克拉玛依市人民医院,其他,皮肤风湿免疫科,副主任医师,,3.0,42,各种顽固性皮肤病（湿疹皮炎、银屑病等）、皮肤肿瘤疾病的治疗以及系统性红斑狼疮、强直性脊柱炎、类风湿关节炎、干燥综合征、骨关节炎、痛风等多种自身免疫性疾病的诊疗,"73,739次",11篇,42位,19位,19位,,,
黄玉华,新疆,克拉玛依,克拉玛依市人民医院,其他,皮肤风湿免疫科,主治医师,,2.8,,皮肤病、性病及风湿免疫性疾病的诊疗工作，积累了丰富的临床经验，尤擅长治疗痛风、类风湿关节炎、强直性脊柱炎及干燥综合症的诊治，以及中西医结合治疗痤疮、皮炎湿疹、红斑鳞屑性疾病，对重症药物疹、大庖性皮肤病、结缔组织病等危重疾病的诊断及治疗也有自己独到见解，同时在情志因素对皮肤、风湿病疾病的影响方面也颇有心得。,,,,,,,,
杨亚黎,新疆,克拉玛依,克拉玛依市人民医院,其他,临床心理科,主任医师,,2.7,,治疗各种重性精神病及睡眠障碍的诊断与治疗。,,,,,,,,
郑占营,新疆,克拉玛依,克拉玛依市人民医院,其他,临床心理科,副主任医师,,2.6,,精神心理疾病的诊治有较丰富的临床经验,,,,,,,,
李永宏,新疆,克拉玛依,克拉玛依市人民医院,其他,临床睡眠科,副主任医师,,2.6,,抑郁症，焦虑症，躯体化障碍及睡眠障碍的诊治及心理治疗等。,,,,,,,,
李厚隽,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,副主任医师,,2.6,,内科疾病,"5,164次",0篇,0位,0位,0位,,,
张彦红,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,副主任医师,,2.6,25,普通内科常见疾病的诊治，如心脑血管疾病，糖尿病，高血压等,"13,861次",7篇,25位,24位,25位,,,
陈霞,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,主治医师,,2.5,4,高血压、冠心病等全科疾病,"14,154次",2篇,4位,2位,2位,,,
廖粒莉,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,主治医师,,2.4,,高血压、糖尿病等,"6,949次",0篇,0位,0位,0位,,,
蒂力努尔·力提甫,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,主治医师,,2.4,180,高血压、冠心病等,"305,838次",6篇,180位,71位,99位,,,
夏秋玲,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,主治医师,,2.4,55,高血压、冠心病、糖尿病等,"159,270次",0篇,55位,46位,48位,,,
宋晶,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,住院医师,,2.4,,普通内科常见疾病的诊治，如高血压，冠心病，糖尿病，高血脂等,"6,868次",0篇,0位,0位,0位,,,
丁祥海,新疆,克拉玛依,昆仑路街道社区卫生服务中心,其他,全科,住院医师,,2.4,48,高血压、冠心病、糖尿病等全科疾病,"26,710次",0篇,48位,42位,45位,,,
顾健,新疆,克拉玛依,金山路街道社区卫生服务中心,内科,内科,副主任医师,,2.3,,高血压、糖尿病等,"6,283次",0篇,0位,0位,0位,,,
张利,新疆,克拉玛依,金山路街道社区卫生服务中心,内科,内科,主治医师,,2.2,,社区门诊常见病、多发病的诊治。,"6,369次",0篇,0位,0位,0位,,,
尤蔓蔓,新疆,克拉玛依,金山路街道社区卫生服务中心,内科,内科,主治医师,,2.2,,高血压、糖尿病等,"8,183次",0篇,0位,0位,0位,,,
左维维,新疆,克拉玛依,金山路街道社区卫生服务中心,内科,内科,主治医师,,2.2,,高血压、糖尿病等,"8,523次",0篇,0位,0位,0位,,,
刘文斌,新疆,克拉玛依,克拉玛依市第二人民医院,内科,内分泌肾病科,主任医师,,2.5,,糖尿病、甲状腺及骨病的治疗。擅长急慢性肾病、慢性肾功能衰竭的治疗,,,,,,,,
管丽萍,新疆,克拉玛依,克拉玛依市第二人民医院,内科,内分泌肾病科,副主任医师,,2.5,,糖尿病及其并发症、内分泌系统疾病、骨质疏松症及甲状腺疾病的内科治疗。,,,,,,,,
王晓平,新疆,克拉玛依,克拉玛依市第二人民医院,内科,消化肿瘤科,主任医师,,2.6,,消化系统疾病及肝病，肿瘤的诊治,,,,,,,,
张海泉,新疆,克拉玛依,克拉玛依市第二人民医院,妇儿,儿科,主治医师,,2.5,6,儿童常见营养缺乏性疾病（营养不良性贫血，佝偻病等）的诊治，新生儿保健（护理，喂养，疾病）。婴幼儿喂养（母乳喂养指导，辅食添加，良好饮食习惯的培养），生长发育偏离（低体重，生长迟缓，肥胖），行为发育偏离等儿童保健相关咨询。儿童常见疾病的诊治。,579次,0篇,6位,1位,1位,,,
