姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
施凉潘,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,副主任医师,,3.0,,结直肠癌的微创治疗，肛门疾病的外科治疗,,,,,,,,
董扬扬,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,副主任医师,,2.9,,胃肠道肿瘤的诊治,"3,885次",0篇,0位,0位,0位,,,
黄景华,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,主任医师,,2.9,,胃肠、胆道疾病的微创治疗,,,,,,,,
吴毅阳,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,住院医师,,2.8,2,专业从事大肠癌、胃癌的微创手术及规范化综合治疗。研究胃肠肿瘤的发病机制及治疗。,"10,741次",0篇,2位,1位,1位,,,
林鸿悦,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,副主任医师,,2.8,,,,,,,,,,
柳燕,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,主治医师,,2.8,,,,,,,,,,
王洋强,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,住院医师,,2.8,,,,,,,,,,
李新宇,福建,泉州,福建省泉州市第一医院,外科,胃肠外科,副主任医师,,2.6,,各类腹腔镜微创手术,,,,,,,,
郑理玲,福建,泉州,福建省泉州市第一医院,外科,心外科,主任医师,副教授,3.3,7,先天性心脏病纠治术、心脏瓣膜替换术、冠心病搭桥术等心外科手术,"61,315次",1篇,7位,0位,1位,,,
刘海波,福建,泉州,福建省泉州市第一医院,外科,心外科,主任医师,副教授,3.3,76,心血管疾病的外科治疗(先天性心脏病、瓣膜性心脏病、冠脉搭桥术、大血管动脉瘤等）,"107,517次",1篇,76位,2位,2位,,,
谢纳新,福建,泉州,福建省泉州市第一医院,外科,心外科,副主任医师,,2.9,83,心血管外科；先天性心脏病、心脏瓣膜病、冠心病、大血管疾病的外科治疗,"174,109次",3篇,83位,0位,0位,,,
陈宏伟,福建,泉州,福建省泉州市第一医院,外科,心外科,副主任医师,,2.8,,心脏瓣膜病、主动脉夹层和动脉瘤、冠心病及先心的手术和微创治疗,,,,,,,,
陈良才,福建,泉州,福建省泉州市第一医院,外科,心外科,主治医师,,2.8,47,心脏瓣膜病，冠心病，先天性心脏病,"52,485次",22篇,47位,46位,46位,,,
孙学军,福建,泉州,福建省泉州市第一医院,外科,心外科,主治医师,,2.8,,,,,,,,,,
颜孙昂,福建,泉州,福建省泉州市第一医院,外科,心外科,住院医师,,2.7,,,,,,,,,,
谢明星,福建,泉州,福建省泉州市第一医院,外科,心外科,住院医师,,2.7,,,,,,,,,,
曾杨,福建,泉州,福建省泉州市第一医院,外科,痔疮科,副主任医师,讲师,3.2,22,肠道肿瘤如结直肠癌，小肠肿瘤等，肛门良性疾病（肛瘘，肛裂，痔，藏毛窦，会阴疾病，直肠阴道瘘，直肠脱垂等）、炎症性肠病外科治疗，克罗恩病肛瘘等,"42,195次",1篇,22位,4位,4位,,,
黄连城,福建,泉州,福建省泉州市第一医院,外科,痔疮科,副主任医师,,2.8,,,,,,,,,,
刘祖彭,福建,泉州,福建省泉州市第一医院,外科,痔疮科,副主任医师,,2.8,,,,,,,,,,
庄鑫,福建,泉州,福建省泉州市第一医院,外科,痔疮科,副主任医师,,2.8,,对肛肠科常见病及疑难杂症的个体化治疗有较深入的造诣,,,,,,,,
余莉萍,福建,泉州,福建省泉州市第一医院,外科,痔疮科,主治医师,,2.8,,,,,,,,,,
林泽旭,福建,泉州,福建省泉州市第一医院,外科,整形美容外科,主任医师,,2.9,,"各种先天性及后天性畸形的整复及各种整形美容手术，尤其对重睑.隆鼻、内眦赘皮、上睑下垂、 耳廓畸形、唇腭裂、隆乳等手术有较高的造诣。崇尚自然，追求个性化设计，操作细腻,临床经验丰富。",,,,,,,,
吴晓红,福建,泉州,福建省泉州市第一医院,外科,整形美容外科,副主任医师,,2.9,,各种皮肤美容激光治疗及各种先天性及后天性畸形的整复、整形手术。,,,,,,,,
袁志明,福建,泉州,福建省泉州市第一医院,外科,整形美容外科,副主任医师,,2.9,,,,,,,,,,
林鑫,福建,泉州,福建省泉州市第一医院,外科,整形美容外科,主治医师,,2.9,21,瘢痕，皮表肿物，腋臭，重睑，眼袋，隆胸，,181次,0篇,21位,20位,20位,2,20例,17例
李慧强,福建,泉州,福建省泉州市第一医院,外科,肝胆外科,主治医师,,2.9,49,擅长急慢性胆囊炎，胆囊结石，胆囊息肉的诊断和治疗，并通过保留胆囊的技术解决结石和息肉等问题,"1,368次",5篇,49位,46位,46位,1,42例,36例
曾仲衍,福建,泉州,福建省泉州市第一医院,外科,血管外科,主治医师,,2.9,16,下肢静脉曲张、下肢静脉功能不全、下肢深静脉血栓、下肢动脉硬化闭塞症、血栓闭塞性脉管炎,,0篇,16位,7位,7位,,,
吕育纯,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,教授,3.3,,妇科肿瘤的临床治疗,,,,,,,,
刘江英,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,3.4,3454,"反复妊娠丢失、反复流产的诊治，出生缺陷与优生咨询，产前诊断及技术操作，围产营养，围产保健，高危妊娠，病理产科及产科危重症的诊治。
异常子宫出血、生殖内分泌、不孕不育的治疗。
宫颈病变、妇产科常见疾病等。","524,273次",66篇,3454位,714位,714位,3,706例,513例
李爱禄,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,教授,3.2,,运用妇科腹腔镜、宫腔镜技术治疗不孕症、卵巢肿瘤、子宫肌瘤,,,,,,,,
黄真真,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,,3.0,,妇科肿瘤、妇科内分泌、女性不孕症,,,,,,,,
林学科,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,3.0,,妇科泌尿、盆底重建(尿失禁、盆底器官脱垂、私密整形及盆底康复治疗)及妇科微创手术,,,,,,,,
汤华,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,3.0,,妇科肿瘤、女性不孕症,,,,,,,,
陈丽光,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,,3.0,,妇科肿瘤、宫颈病变、妇科内分泌、妇科腹腔镜、女性不孕症、高危妊娠,,,,,,,,
施晓明,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,3.0,74,妇科内分泌疾病，妇科良恶性肿瘤的诊治,"16,976次",0篇,74位,51位,51位,,,
傅招治,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,,3.0,,妇产科各种疑难病证的诊治,,,,,,,,
贺锦曦,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,,2.9,,妇产科腹腔镜、妇科肿瘤、妇科内分泌、女性不孕症的诊治,,,,,,,,
叶芳芳,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,,2.9,,治疗妇科肿瘤、妇科内分泌、女性不孕症,,,,,,,,
戴一红,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.9,,妇科肿瘤、妇科内分泌，如不孕症的治疗、妇科微创手术、高危妊娠的诊断与处理、新生儿复苏,"14,437次",0篇,0位,0位,0位,,,
李丽春,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.9,,产科危重症、妊娠合并症、妇科各种炎症及内分泌疾病的治疗,,,,,,,,
刘佳,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.9,,处理产科合并症及并发症。,,,,,,,,
黄静莹,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.9,,,,,,,,,,
郑晨昕,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.9,,,,,,,,,,
尤嘉萍,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主任医师,,2.9,,妇产科、妇科内分泌疾病的诊治,,,,,,,,
李建也,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,妇科内分泌，不孕症、高危妊娠、妇科肿瘤诊疗,,,,,,,,
蔡琼仪,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,108,妇科炎症子宫肌瘤以及产科疾病诊治,"104,428次",0篇,108位,8位,8位,,,
王奕文,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
赖蔚菁,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,妇产科内分泌、不孕症、肿瘤、高危产科等疾病的诊治,,,,,,,,
伍丹丹,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
吴春春,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
董双梅,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
李苹,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,妇科、妇科肿瘤、妇科宫腹腔镜,,,,,,,,
周爱秀,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
饶靖红,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
陈萱,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,副主任医师,,2.8,,,,,,,,,,
游芳,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.8,2,妇科疾病的诊治,"2,756次",0篇,2位,0位,0位,,,
王佩琦,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,,,,,,,,,,
吴晓慧,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,,,,,,,,,,
李纯孝,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,,,,,,,,,,
张雪娇,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,,,,,,,,,,
刘剑煌,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,,,,,,,,,,
秦永桃,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,主治医师,,2.8,,诊治产科常见病、及急危重症的处理。,,,,,,,,
沈龙德,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,,,2.8,,,,,,,,,,
洪艺婷,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.8,,,,,,,,,,
洪雅婷,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.8,,,,,,,,,,
吴子迪,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.8,,,,,,,,,,
孙境亮,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,住院医师,,2.8,,,,,,,,,,
吴端鑫,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,,,2.8,,,,,,,,,,
林智良,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,,,2.8,,,,,,,,,,
许丽洪,福建,泉州,福建省泉州市第一医院,妇儿,妇产科,,,2.8,,,,,,,,,,
刘思赵,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,2.8,,小儿液体疗法、急救、新生儿疾病,,,,,,,,
庄树铨,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,3.4,1168,小儿内科疾病，尤其是儿童血液与肿瘤性疾病,"292,006次",3篇,1168位,973位,975位,,,
杨绿绿,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,3.1,,,,,,,,,,
黄文瑞,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,3.0,,儿科常见病、多发病，及各种危重疑难病症的治疗,,,,,,,,
苏秀瑛,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,3.0,,儿内科专业，儿童血液病专业,,,,,,,,
庄婉珠,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,3.0,4,新生儿专业和新生儿重症监护,693次,0篇,4位,4位,4位,,,
许白叶,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,3.0,,儿科神经系统疾病诊治。,,,,,,,,
李宝美,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.9,,小儿心血管科疾病的诊治,,,,,,,,
任惠玲,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.9,,小儿肾脏疾病、新生儿疾病的诊治,,,,,,,,
黄志锋,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.9,,儿童过敏性鼻炎、慢性咳嗽、哮喘等呼吸系统疾病,,7篇,0位,0位,0位,,,
蔡志明,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.9,6,小儿血液病，肿瘤，免疫，呼吸系统疾病的诊治等,"9,616次",0篇,6位,3位,3位,,,
吴伟立,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.9,3252,儿童常见病多发病的诊治，尤其在呼吸系统疾病、肠道疾病、儿童保健、过敏性疾病、儿童重症的诊疗方面！,"891,437次",2篇,3252位,93位,95位,,,
王其富,福建,泉州,福建省泉州市第一医院,妇儿,儿科,住院医师,,2.9,12,儿童常见病多发病的诊治，症状如发热、咳嗽、流涕、呕吐、腹痛、腹泻等。,"4,849次",0篇,12位,5位,5位,,,
陈激文,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.9,,熟练学握儿科常见病多发病疑难病的诊治。,,,,,,,,
梁世山,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,2.9,64,小儿急救及脑、心专业,"59,171次",0篇,64位,62位,63位,,,
张琦光,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,2.9,,小儿神经,,,,,,,,
李婉卿,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.9,1,擅长儿童常见病及多发病的诊治，尤其是儿童危重症疾病及呼吸疾病的诊断和治疗，开展儿童危重症血液净化及血管通路的建立。,230次,0篇,1位,0位,0位,,,
白剑鹏,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主任医师,,2.8,,治疗小儿呼吸道疾病及危重急症,,,,,,,,
黄鼎新,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.8,,小儿血液病,,,,,,,,
陆文婷,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.8,,,,,,,,,,
蔡燕妮,福建,泉州,福建省泉州市第一医院,妇儿,儿科,住院医师,,2.8,83,小儿肺炎 小儿腹泻,"40,796次",0篇,83位,64位,64位,,,
郭斌能,福建,泉州,福建省泉州市第一医院,妇儿,儿科,住院医师,,2.8,,,"1,259次",0篇,0位,0位,0位,,,
王清海,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.8,,,,,,,,,,
赖素贤,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.8,,,,,,,,,,
张莉莉,福建,泉州,福建省泉州市第一医院,妇儿,儿科,住院医师,,2.8,,,,0篇,0位,0位,0位,,,
陈学宙,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.8,,,,,,,,,,
陈长地,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.8,,儿童先天性心脏病介入手术治疗及儿童心血管内科疾病诊治,,,,,,,,
钟桂梅,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.8,,,,,,,,,,
陈淑莲,福建,泉州,福建省泉州市第一医院,妇儿,儿科,主治医师,,2.8,,,,,,,,,,
林泽编,福建,泉州,福建省泉州市第一医院,妇儿,儿科,,,2.7,,,,,,,,,,
洪顺治,福建,泉州,福建省泉州市第一医院,妇儿,儿科,住院医师,,2.7,,儿科消化系统、呼吸系统疾病等,"5,297次",0篇,0位,0位,0位,,,
黄莹,福建,泉州,福建省泉州市第一医院,妇儿,儿科,住院医师,,2.7,,中医儿科：肺系、脾胃系疾病的诊治,"3,703次",0篇,0位,0位,0位,,,
谢琳琪,福建,泉州,福建省泉州市第一医院,妇儿,儿科,,,2.7,,,,,,,,,,
李少澍,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.7,,危重新生儿的诊治,,,,,,,,
任慧玲,福建,泉州,福建省泉州市第一医院,妇儿,儿科,副主任医师,,2.7,,新生儿科及小儿内科、小儿肾脏病、小儿遗尿症的诊治,,,,,,,,
李善春,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),主任医师,,2.9,,小儿普外,,,,,,,,
郑辉明,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),主任医师,教授,3.2,322,小儿普外及矫形骨科，成人疝微创外科,"665,841次",2篇,322位,6位,6位,,,
陈浩,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),主治医师,助教,3.0,589,小儿斜疝、先天性鞘膜积液、隐睾、包茎及阑尾炎等儿外科常见病多发病的诊治，小儿腹部实体肿瘤研究,"269,914次",8篇,589位,193位,203位,,,
胡伟泽,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),主治医师,,3.0,171,小儿疝气、鞘膜积液、包皮过长、包茎、隐睾、隐匿阴茎、成人腹股沟疝、腹壁切口疝、阑尾炎、肠套叠，肾积水、尿道下裂、胆总管囊肿、血管瘤、淋巴管瘤、巨结肠、直肠肛门畸形等。各种小儿普外，小儿泌尿，先天性畸形，疝和腹壁外科等相关疾病！,"40,262次",4篇,171位,133位,137位,,,
戴育坚,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),副主任医师,,2.8,,,,,,,,,,
叶彤,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),副主任医师,,2.8,,小儿外科疾病的诊治,,,,,,,,
王英俊,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),副主任医师,,2.8,,小儿外科,,,,,,,,
林鸿坡,福建,泉州,福建省泉州市第一医院,妇儿,小儿外科(疝外科),住院医师,,2.8,20,,"4,191次",0篇,20位,20位,20位,,,
曹容,福建,泉州,福建省泉州市第一医院,妇儿,计划生育科,主治医师,,2.8,,,,,,,,,,
吴少芳,福建,泉州,福建省泉州市第一医院,妇儿,计划生育科,,,2.8,,,,,,,,,,
王琦凡,福建,泉州,福建省泉州市第一医院,妇儿,新生儿科,副主任医师,,2.8,,,,,,,,,,
庄建良,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主任医师,教授,3.3,,肺部肿瘤；肝脏肿瘤;胰腺肿瘤；食管、胃、肠消化道外,"23,307次",0篇,0位,0位,0位,,,
陈劭赓,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,3.1,,肺部肿瘤，食管癌微创治疗,"13,770次",0篇,0位,0位,0位,,,
何荣琦,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,3.1,,食管、胃、腸及上中消化道等外科疾病、腫瘤之外科診斷、手術與術後追蹤治療；乳癌診斷與外科手術及術後追蹤與化學治,"9,749次",0篇,0位,0位,0位,,,
陈为明,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,3.1,,,,,,,,,,
王聪仁,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,3.0,,肝胆肿瘤及胆石症，胃肠道肿瘤，甲状腺肿瘤。,"3,766次",0篇,0位,0位,0位,,,
陈曜,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主治医师,,3.0,,肿瘤外科相关疾病,"9,032次",0篇,0位,0位,0位,,,
柯少迎,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主治医师,,3.0,6,肿瘤外科疾病、肝胆胰疾病等手术及介入治疗。,"12,112次",0篇,6位,0位,0位,,,
费洪江,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主任医师,,3.0,,微创外科、腹腔镜内镜外科、胆胰外科,,,,,,,,
庄奕煌,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,3.0,,食管、胃、肠消化道外科疾病、肿瘤的诊断、手术与术后追踪治疗；乳癌诊断与外科手术及术后追踪与化学治疗,,,,,,,,
陈志平,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,3.0,,甲状腺、乳腺、胃肠肿瘤规范化治疗,,,,,,,,
林志彬,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主治医师,,3.0,1,肿瘤外科相关疾病,"9,839次",0篇,1位,1位,1位,,,
陈春山,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主任医师,,3.0,,直肠、结肠肿瘤，乳腺肿瘤，软组织肿瘤的诊治,,,,,,,,
顾天生,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主任医师,,3.0,,食管、胃、肠及上中消化道外科疾病、肿瘤外科诊断、手术与术后追踪治疗，乳癌诊断外科手术及术后追踪与化学治疗,,,,,,,,
苏子剑,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,2.9,24,乳腺增生、乳腺癌、肺癌、肝癌、甲状腺癌,"203,350次",16篇,24位,0位,0位,,,
李明珠,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主治医师,讲师,2.9,,乳腺，甲状腺专科治疗,"21,077次",0篇,0位,0位,0位,,,
张剑华,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,住院医师,,2.9,,,,,,,,,,
潘群雄,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,副主任医师,,2.9,,肝脏腫瘤；食管、胃、腸及上中消化道外科疾病、腫瘤之外科診斷、手術與術後追蹤治療,,,,,,,,
刘小瑜,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,主治医师,,2.9,,甲状腺癌的早期诊断及微创治疗，甲状腺微小癌的穿刺活检术( 3mm-10mm)，甲状腺良性肿瘤微波消融治疗，难治性甲亢的治疗。,,,,,,,,
蔡志兵,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,住院医师,,2.8,,,,,,,,,,
林少泽,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,住院医师,,2.8,,,,,,,,,,
潘剑辉,福建,泉州,福建省泉州市第一医院,其他,肿瘤外科,,,2.8,,,,,,,,,,
叶晓明,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,教授,3.1,373,耳鼻咽喉科各类疾病的诊治,,211篇,373位,69位,76位,,,
庄黎明,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,教授,3.1,5,专于鼻内窥镜、纤维喉镜和微波治疗技术；擅长顽固性鼻出血、咽喉肿瘤等疾患的外科治疗,"46,016次",0篇,5位,3位,4位,,,
林伟年,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,教授,3.3,2672,鼻科学、鼻窦内窥镜手术、现代耳显微手术、头颈外科肿瘤手术与功能重建,"5,172,189次",12篇,2672位,456位,470位,1,481例,287例
林金超,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,副主任医师,副教授,3.1,459,嗓音外科，鼻内镜外科，头颈肿瘤外科，现代耳显微外科，耳鼻咽喉科内镜检查及治疗，咽候炎扁桃体炎，中耳炎，声嘶、过敏性鼻炎、鼻窦炎、耳聋、鼾症及眩晕的治疗。对嗓音治疗研究有独到之处。,"717,152次",27篇,459位,55位,55位,,,
廖军,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,副主任医师,,3.1,171,耳鼻咽喉头颈外科一般疾病；中耳炎鼓膜修补及听骨重建术，耳石症等眩晕疾病；鼻病的内镜微创手术；咽喉头颈肿瘤及保护面神经的腮腺肿瘤手术；各式等离子的微创手术。,"58,204次",3篇,171位,115位,115位,,,
蔡耿明,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,,3.0,,,,,,,,,,
文晶莹,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,3.0,,对变应性鼻炎、慢性鼻鼻窦炎、小儿鼾症的治疗较擅长,,,,,,,,
吴首乌,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,3.0,99,耳鼻喉科常见疾病的诊治，尤其擅长 咽喉反流性疾病与发音障碍，声带良性丧生性病变， 喉神经肌肉功能障碍等,"30,448次",3篇,99位,76位,76位,,,
吴志圣,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,3.0,,咽喉良恶性疾病的诊疗及功能性嗓音显微外科治疗、小儿咽喉疾病(扁桃体肥大腺样体肥大的微创手术治疗)、阻塞性睡眠呼吸暂停低通气综合征的个性化诊疗。,,,,,,,,
黄志伟,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,2.9,1,中耳炎，鼻窦炎，扁桃体炎等,,0篇,1位,0位,0位,,,
杨元亨,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,,2.9,,,,,,,,,,
李忠华,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,,2.9,1,耳、鼻、咽喉常见病的诊治,"14,018次",0篇,1位,0位,0位,,,
粘忠柱,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主任医师,,2.9,,鼻内镜外科、头颈肿瘤外科、现代耳显微外科、耳鼻咽喉科内镜检查及治疗、对眩晕及鼾症、变应性鼻炎、噪音疾病的诊治有较高的造诣,,,,,,,,
杨宏宏,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,副主任医师,,2.8,,,,,,,,,,
吴烽芳,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,2.8,2890,耳鼻咽喉常见病治疗，耳鸣，眩晕，鼾症，听力减退等疾病诊治。,"1,966,167次",134篇,2890位,403位,417位,,,
张晓东,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,2.8,,,,,,,,,,
林雯,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,主治医师,,2.8,,,,,,,,,,
蔡德伦,福建,泉州,福建省泉州市第一医院,其他,耳鼻咽喉科,住院医师,,2.8,,,,,,,,,,
张泽标,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,讲师,3.1,116,口腔矫正，牙种植，前后牙美容修复,"164,692次",2篇,116位,21位,22位,,,
曾金表,福建,泉州,福建省泉州市第一医院,其他,口腔科,主任医师,,2.9,1,口腔颌面外科整形及修复（如唇腭裂，颌骨骨折，拔牙，颌面肿瘤等），整形美容（除皱术，双眼皮，丰颏，隆胸等）,"21,104次",0篇,1位,0位,1位,,,
陈迅,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,副教授,3.7,1275,种植牙、口腔肿瘤，外伤，正颌，及除正畸外的口腔科常见疾患。,"381,151次",2篇,1275位,955位,957位,2,965例,684例
苏江凌,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,副教授,3.2,,,,,,,,,,
黄婉灵,福建,泉州,福建省泉州市第一医院,其他,口腔科,主任医师,副教授,3.1,,,,,,,,,,
张莹,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,讲师,3.1,,,,,,,,,,
陈婉红,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,,3.0,,,,,,,,,,
蔡世雄,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,,3.0,,各类儿童及成人错颌畸形矫正、前牙美容修复及各类缺失牙修复。,,,,,,,,
林晓明,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,,3.0,,,,,,,,,,
林亚极,福建,泉州,福建省泉州市第一医院,其他,口腔科,副主任医师,,2.9,,,,,,,,,,
陈秋迎,福建,泉州,福建省泉州市第一医院,其他,口腔科,主治医师,,2.9,,,,,,,,,,
