姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
洪旭,北京,西城,北京友谊医院,内科,内分泌科,主任医师,,3.2,,糖尿病、甲状腺疾病的诊治,,,,,,,,
袁明霞,北京,西城,北京友谊医院,内科,内分泌科,主任医师,教授,3.4,,糖尿病及其并发症的防治，甲状腺疾病诊治,,0篇,0位,0位,0位,,,
付国荣,北京,西城,北京友谊医院,内科,内分泌科,主任医师,教授,3.3,,内分泌及代谢性疾病的诊治,,,,,,,,
郭红,北京,西城,北京友谊医院,内科,内分泌科,主任医师,,3.2,,糖尿病，甲状腺疾病的诊治、内分泌及代谢性疾病,,,,,,,,
冯微,北京,西城,北京友谊医院,内科,内分泌科,副主任医师,,3.2,,糖尿病、甲状腺功能亢进症、甲状腺功能减退症病、甲状腺功能亢进症、甲状腺功能减退症。,,,,,,,,
尹洁,北京,西城,北京友谊医院,内科,内分泌科,副主任医师,,3.2,,糖尿病、甲状腺疾病,,,,,,,,
于恒池,北京,西城,北京友谊医院,内科,内分泌科,副主任医师,,3.2,,糖尿病、甲状腺疾病、肾上腺疾病、垂体疾病等内分泌代谢病,,0篇,0位,0位,0位,,,
刘冰,北京,西城,北京友谊医院,内科,内分泌科,副主任医师,,3.2,,各类糖尿病、甲状腺和肾上腺疾病。,,,,,,,,
段琦,北京,西城,北京友谊医院,内科,内分泌科,主治医师,,3.2,,糖尿病、甲状腺疾病,,0篇,0位,0位,0位,,,
李如强,北京,西城,北京友谊医院,内科,内分泌科,主任医师,,3.1,,内分泌代谢病和老年病的诊断治疗，尤其是对糖尿病、甲状腺疾病的综合诊治,,,,,,,,
郝雅斌,北京,西城,北京友谊医院,内科,内分泌科,副主任医师,,3.1,,糖尿病、甲状腺疾病等，尤其是甲状腺癌术后管理方面,,0篇,0位,0位,0位,,,
薛桂凤,北京,西城,北京友谊医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
齐文杰,北京,西城,北京友谊医院,内科,感染内科,主任医师,副教授,3.5,,中西医结合诊治急性感染性疾病及多脏器功能衰竭的治疗、不明原因发热,,,,,,,,
王红,北京,西城,北京友谊医院,内科,感染内科,主任医师,教授,3.5,,治疗内科急性感染性疾病、器官移植术后危重症感染及急性重症感染并发脏器功能不全。对不明原因发热的诊治也有丰富的经验,,,,,,,,
张丽霞,北京,西城,北京友谊医院,内科,感染内科,主任医师,副教授,3.5,,各种感染性疾病、发热待查、脏器移植术后的感染及抢救多脏器功能衰竭,,,,,,,,
王超,北京,西城,北京友谊医院,内科,感染内科,主任医师,,3.5,,发热原因待查、急性感染性疾病的诊治,,0篇,0位,0位,0位,,,
苗彬,北京,西城,北京友谊医院,内科,感染内科,副主任医师,,3.2,,各种疑难感染性疾病，不明原因发热，急性胰腺炎等各类腹腔感染等。,,,,,,,,
胡岚,北京,西城,北京友谊医院,内科,感染内科,副主任医师,,3.2,,,,0篇,0位,0位,0位,,,
苏艳丽,北京,西城,北京友谊医院,内科,感染内科,主治医师,,3.2,,擅长内科感染内科疾病,,0篇,0位,0位,0位,,,
王鹤,北京,西城,北京友谊医院,内科,感染内科,主治医师,,3.2,,,,0篇,0位,0位,0位,,,
徐俊,北京,西城,北京友谊医院,内科,感染内科,主治医师,,2.8,,咳嗽，咽痛，发热，腹泻，上呼吸道感染，肺炎，急性胃肠炎，胆囊炎，胰腺炎，肝脓肿，肺脓肿，尿路感染等常见感染性疾病的诊治，以及血尿，蛋白尿，糖尿病肾病、高血压肾损害以及各种原发性和继发性肾小球肾炎、血液透析的诊断和治疗。,,0篇,0位,0位,0位,,,
段婷,北京,西城,北京友谊医院,内科,风湿内科,主任医师,副教授,3.1,,类风湿性关节炎、干燥综合症、系统性红斑狼疮、强直性脊柱炎、血管炎等各种风湿免疫性疾病的诊断、治疗,,0篇,0位,0位,0位,,,
陈乐天,北京,西城,北京友谊医院,内科,风湿内科,主任医师,,3.0,,对类风湿性关节炎、痛风、骨关节炎、强直性脊柱炎、银屑病关节炎等脊柱关节病以及系统性红斑狼疮、干燥综合征、硬皮病等结缔组织病有深入研究，在诊断、治疗、预防等方面积累了丰富的经验，取得良好的临床效果，深受广大患者好评。,,0篇,0位,0位,0位,,,
齐海宇,北京,西城,北京友谊医院,内科,风湿内科,副主任医师,,2.9,,类风湿关节炎，干燥综合征，系统性红斑狼疮，强直性脊柱炎等常见风湿病的诊治。,,0篇,0位,0位,0位,,,
潘丽恩,北京,西城,北京友谊医院,内科,风湿内科,副主任医师,,2.8,,类风湿性关节炎、干燥综合症、系统性红斑狼疮、强直性脊柱炎、血管炎等各种风湿免疫性疾病的诊断、治疗及科研,,,,,,,,
宋淑菊,北京,西城,北京友谊医院,内科,风湿内科,副主任医师,,2.8,,类风湿性关节炎、干燥综合征、痛风、强直性脊柱炎、血管炎、系统性红斑狼疮等疾病的诊断与治疗,,,,,,,,
张忠涛,北京,西城,北京友谊医院,外科,普外科,主任医师,教授,3.6,,胃肠及肝胆外科（微创手术、代谢/减重手术）,,0篇,0位,0位,0位,,,
苑著,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,4.2,,"乳腺良恶性肿瘤手术及综合治疗。
甲状腺良恶性肿瘤的诊治",,0篇,0位,0位,0位,,,
张慧明,北京,西城,北京友谊医院,外科,普外科,副主任医师,讲师,4.0,,乳腺癌外科治疗，致力于乳腺癌的规范手术治疗、个体化综合治疗及全程管理。,,0篇,0位,0位,0位,3,857例,723例
蔡军,北京,西城,北京友谊医院,外科,普外科,主任医师,,3.9,,胃癌，间质瘤等胃、十二指肠、结直肠良恶性肿瘤综合治疗，贲门失弛缓，胃食管返流，肥胖，腹股沟疝，切口疝，脐疝，裂孔疝微创外科治疗。,,0篇,0位,0位,0位,3,508例,450例
杨盈赤,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.8,,结肠恶性肿瘤、直肠恶性肿瘤、胃恶性肿瘤、胃肠间质瘤、腹膜后肿瘤、腹膜后纤维化、家族性息肉病、溃疡性结肠炎、顽固性便秘、代谢综合征、直肠阴道瘘等腹部良恶性疾病的的诊断、外科治疗及综合治疗。,,0篇,0位,0位,0位,,,
张军,北京,西城,北京友谊医院,外科,普外科,主任医师,教授,3.6,,胃癌，胃食管结合部癌，贲门癌，胃间质瘤，胃食管反流病（反流性食管炎）等胃肠外科、胃肠肿瘤的诊治和微创手术治疗；食管裂孔疝、腹股沟疝、切口疝和脐疝的微创手术治疗。,,0篇,0位,0位,0位,,,
姚宏伟,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.6,,1、结直肠癌肝转移的外科手术切除以及综合治疗 2、直肠癌的手术治疗（腹腔镜直肠癌全系膜切除手术TME、超低位直肠癌的保肛手术ISR、肛提肌外腹会阴联合切除术ELAPE手术，经肛直肠癌全系膜切除术TaTME，经肛微创手术TEM、TAMIS） 3、直肠癌的影像/病理诊断、围手术期综合诊治 4、结肠癌的腹腔镜微创手术以及基础研究 5、胃癌、胃肠道间质瘤的腹腔镜微创手术 6、肠梗阻的导管治疗以及微创手术 7、甲状腺微创腔镜手术,,0篇,0位,0位,0位,,,
王子函,北京,西城,北京友谊医院,外科,普外科,副主任医师,讲师,3.6,,从事乳腺、甲状腺良恶性疾病的诊治。擅长乳腺癌、男性乳腺发育、副乳的开放手术及微创手术治疗，拥有大量乳腺结节微创旋切手术经验，并擅长进行乳房下垂的上提矫正手术和乳腺癌术后的乳房重建手术。对甲状腺癌手术，拥有丰富的经验。,,0篇,0位,0位,0位,2,731例,602例
白志刚,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.6,,结肠癌、直肠癌、胃癌的术前术后化疗和综合治疗,,0篇,0位,0位,0位,,,
郭伟,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.5,,肝胆胰恶性肿瘤，复杂胆道系统结石诊治，单孔腹腔镜手术,,0篇,0位,0位,0位,,,
高东宸,北京,西城,北京友谊医院,外科,普外科,主任医师,教授,3.5,,胃肠外科，乳腺、甲状腺外科及肝移植外科的诊治,,,,,,,,
王今,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.5,,胃肠肿瘤外科，肝胆疾病的诊治及腹腔镜手术。恶性肿瘤的综合治疗。,,0篇,0位,0位,0位,,,
屈翔,北京,西城,北京友谊医院,外科,普外科,主任医师,教授,3.5,,乳腺癌、乳腺肿物、乳房疼痛、乳头溢液、甲状腺肿物、甲状腺癌、甲状旁腺腺瘤等，尤其擅长开放式手术、腔镜手术、微创治疗及乳腺癌综合治疗。,,0篇,0位,0位,0位,,,
薛建国,北京,西城,北京友谊医院,外科,普外科,主任医师,教授,3.5,,肛肠疾病，特别是痔的综合治疗方面，在肛肠疾病的诊断、治疗、手术有独到的见解,,,,,,,,
段云西,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.5,,普通外科、肝胆外科、腹腔镜、胆道镜等技术,,,,,,,,
李玉岩,北京,西城,北京友谊医院,外科,普外科,主任医师,教授,3.5,,普外，乳腺甲状腺疾病的诊断与治疗,,,,,,,,
刘军,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.5,,普外科常见病、多发病和疑难危重疾病的诊治，尤其是肝胆胰疾病的诊治、微创手术、减肥及糖尿病手术治疗,,0篇,0位,0位,0位,,,
陈志永,北京,西城,北京友谊医院,外科,普外科,主任医师,,3.4,,普外科肝胆疾病甲状腺、乳腺、区域性感染、痔疮的治疗。,,0篇,0位,0位,0位,,,
金岚,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.4,,肝胆、乳腺疾病的诊治，肝胆、胃肠及甲状腺疾病的腔镜手术治疗,,,,,,,,
李建设,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.4,,肝、胆、胰腺，门脉高压症，胃肠外科,,,,,,,,
滕长胜,北京,西城,北京友谊医院,外科,普外科,主任医师,副教授,3.4,,乳腺癌综合治疗；普外科、甲状腺、乳腺外科疾病,,0篇,0位,0位,0位,,,
赵宁,北京,西城,北京友谊医院,外科,普外科,主任医师,,3.4,,全腔镜甲状腺手术，甲状腺恶性肿瘤，甲状腺良性结节，甲状旁腺手术。,,0篇,0位,0位,0位,,,
张鹏,北京,西城,北京友谊医院,外科,普外科,副主任医师,副教授,3.4,,专精于：1. 糖尿病、肥胖症、胃食管反流病的微创外科治疗；2. 青少年和成年人的体重管理与医学减肥。常规开展的手术有胃袖状切除术（SG）、Roux-en-Y胃旁路术（RYGB）、单吻合口十二指肠转位术（SIPS/SADI-S），并进行胆胰分流并十二指肠转位手术（BPD/DS）、以及胃内球囊（IGB）减肥的探索。,,0篇,0位,0位,0位,,,
尹燕平,北京,西城,北京友谊医院,外科,普外科,主任医师,,3.4,,甲状腺、乳腺、胃肠道疾病的诊治,,0篇,0位,0位,0位,,,
汪栋,北京,西城,北京友谊医院,外科,普外科,副主任医师,讲师,3.4,,胆囊结石、肝血管瘤，肝癌，胰腺癌，胆管癌，胰腺囊肿肿瘤，胆总管囊肿,,0篇,0位,0位,0位,2,305例,214例
尹杰,北京,西城,北京友谊医院,外科,普外科,副主任医师,副教授,3.4,,胃癌、胃肠间质瘤、胃食管返流病、食管裂孔疝、腹壁疝的微创手术治疗。,,0篇,0位,0位,0位,,,
邓薇,北京,西城,北京友谊医院,外科,普外科,副主任医师,副教授,3.3,,胃肠肝胆肿瘤的化疗、靶向、免疫治疗及个体化精准治疗,,0篇,0位,0位,0位,,,
谭嗣伟,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.3,,肛肠良恶性疾病、疝（腹股沟疝、股疝、切口疝、造口旁疝、复发疝等）乳腺疾病、甲状腺疾病微创治疗！无痛病房管理！,,0篇,0位,0位,0位,,,
吴平,北京,西城,北京友谊医院,外科,普外科,副主任医师,副教授,3.3,,普通科，尤以肝移植、（肝/胰腺/小肠）器官移植术,,,,,,,,
赵鹏,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.3,,肝胆胰良恶性疾病的诊治，胆石病的诊治。,,0篇,0位,0位,0位,,,
丁国乾,北京,西城,北京友谊医院,外科,普外科,副主任医师,讲师,3.3,,腹腔镜内镜联合微创治疗普外科疾病,,0篇,0位,0位,0位,,,
葛智成,北京,西城,北京友谊医院,外科,普外科,副主任医师,副教授,3.3,,乳腺癌甲状腺癌相关手术及一期乳房再造手术,,0篇,0位,0位,0位,,,
高银光,北京,西城,北京友谊医院,外科,普外科,主治医师,讲师,3.3,,"乳房整形：内镜辅助双平面隆胸、没窥镜假体隆胸，自体脂肪超声波精准注射隆乳、乳房再造、脂肪移植隆乳及乳房修复。乳房美容手术和乳房疾病的微创手术。
乳腺疾病的诊治，乳腺的微创手术治疗。乳腺结节微创旋切术、乳头溢液的微创治疗。
精细化鼻综合整形。擅长硅胶隆鼻、肋软骨隆鼻。鹰钩鼻、驼峰鼻、蒜头鼻，鼻歪斜等。隆鼻修复。假体取出、挛缩鼻修复、隆鼻术后形态不满意修复等。",,0篇,0位,0位,0位,,,
赵晓牧,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.3,,普通外科，肠道肿瘤,,0篇,0位,0位,0位,,,
吴国聪,北京,西城,北京友谊医院,外科,普外科,副主任医师,讲师,3.2,,小肠、结直肠良恶性肿瘤的外科手术治疗。,,0篇,0位,0位,0位,,,
吴鸿伟,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.2,,消化外科常见疾病等，胃肠道、肝胆胰良恶性疾病，医疗咨询及科普,,0篇,0位,0位,0位,,,
张伟涛,北京,西城,北京友谊医院,外科,普外科,主治医师,讲师,3.2,,普外科常见疾病，急腹症，胆囊结石，胆管结石，甲状腺，乳腺良恶性结节，食管裂孔疝，反流性食管炎等医疗咨询及科普。,,0篇,0位,0位,0位,,,
张大庆,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.2,,甲状腺良恶性疾病诊治及乳腺良恶性疾病诊治。,,0篇,0位,0位,0位,1,83例,58例
李俊,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,胃癌、结直肠癌;胃肠道间质瘤,,0篇,0位,0位,0位,,,
田沛荣,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.2,,肥胖症以及肥胖相关代谢性疾病的综合诊治,,0篇,0位,0位,0位,,,
刘坤,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.2,,肝胆胰脾疾病的外科诊治,,0篇,0位,0位,0位,,,
张志忠,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,甲状腺、乳腺、胃肠疾病的诊治,,,,,,,,
王捷,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,乳腺疾病,,,,,,,,
国永生,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,疝与腹壁疾病的诊治,,,,,,,,
王琦,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,不明原因的消化道出血的诊治，肠道肿物的手术治疗,,,,,,,,
周晓娜,北京,西城,北京友谊医院,外科,普外科,主治医师,讲师,3.2,,肝胆胰疾病,,0篇,0位,0位,0位,,,
弥伟,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.2,,伤口感染、浆细胞性乳腺炎,,0篇,0位,0位,0位,,,
刘洋,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,减重与代谢外科，通过微创手术治疗病态肥胖症及肥胖型2型糖尿病。,,0篇,0位,0位,0位,,,
秦胜旗,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,胃肠道肿瘤、甲状腺、乳腺疾病,,,,,,,,
张海明,北京,西城,北京友谊医院,外科,普外科,副主任医师,讲师,3.2,,,,,,,,,,
王阳,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.2,,乳腺肿瘤、甲状腺肿瘤及消化道肿瘤的诊断及以外科为主的综合治疗，普外科相关领域包括乳腺、甲状腺、胃肠道、肝脏、胆道、胰腺等相关良恶性疾病的外科治疗。,,0篇,0位,0位,0位,,,
李培鑫,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.2,,乳腺及甲状腺肿瘤，普外科疾病,,,,,,,,
宋建宁,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.1,,胃肠道疾病,,0篇,0位,0位,0位,,,
朱杰高,北京,西城,北京友谊医院,外科,普外科,主治医师,讲师,3.1,,胆囊结石和胆管结石的诊断和治疗,,0篇,0位,0位,0位,,,
牛磊,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.1,,胃癌，胃间质瘤，反流性食管炎，食道裂孔疝及结直肠癌的临床诊治,,0篇,0位,0位,0位,,,
高国璇,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,乳腺疾病、甲状腺疾病,,0篇,0位,0位,0位,,,
刘小野,北京,西城,北京友谊医院,外科,普外科,主治医师,讲师,3.1,,胃癌、结直肠癌、胃肠道间质瘤的微创外科手术以及综合治疗方面有独到见解。并且对肝胆疾病以及胆道结石的腹腔镜治疗和电子胃镜肠镜胆道镜等内窥镜治疗有深入研究。,,0篇,0位,0位,0位,,,
边识博,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.1,,胃肠道恶性肿瘤的诊治，肥胖的外科治疗（微创减重手术）,,0篇,0位,0位,0位,,,
王夏,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.1,,,,,,,,,,
武亚东,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,甲状腺、乳腺、肝胆外科疾病等,,0篇,0位,0位,0位,,,
王力,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,胆结石、阑尾炎、甲状腺瘤等疾病的诊治,,0篇,0位,0位,0位,,,
徐维宇,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.1,,,,,,,,,,
王志鹏,北京,西城,北京友谊医院,外科,普外科,主治医师,,3.1,,,,,,,,,,
饶全,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,体表肿物，胃肠，肝胆，甲乳常见疾病诊断治疗,,0篇,0位,0位,0位,,,
李梦伊,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,,,0篇,0位,0位,0位,,,
管成剑,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,肝胆胰良恶性疾病的诊治,,0篇,0位,0位,0位,,,
林华骏,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,"肝胆胰、胃肠、乳腺、甲状腺疾病。
普外科相关恶性肿瘤诊治。
普外科术后复查、饮食指导。",,0篇,0位,0位,0位,,,
蒋洪朋,北京,西城,北京友谊医院,外科,普外科,住院医师,,3.1,,普外科相关疾病的检查单及化验单结果解读、就诊咨询。,,0篇,0位,0位,0位,,,
王学斌,北京,西城,北京友谊医院,外科,普外科,,,3.1,,,,,,,,,,
杨鋆,北京,西城,北京友谊医院,外科,普外科,副主任医师,,3.0,,结直肠肿瘤的外科微创治疗(包括机器人及腹腔镜手术)，年轻人胃肠道肿瘤的个体化精准治疗及心理干预，遗传因素相关结直肠疾病(林奇综合征、FAP等)的诊治及家族风险筛查，复杂中晚期结直肠癌的综合转化治疗等。,,,,,,,,
王炳强,北京,西城,北京友谊医院,外科,骨科,主任医师,副教授,3.4,,脊柱外科，退行性颈椎腰椎疾患、脊柱创伤等各种脊柱复杂疾病的诊治,,0篇,0位,0位,0位,,,
费琦,北京,西城,北京友谊医院,外科,骨科,主任医师,副教授,3.7,,"脊柱外科：积极开展单侧双通道脊柱内镜（UBE）、微创侧方融合（CLIF）、新型脊柱非融合技术（椎板间非融合Intraspine、经椎弓根动态非融合系统等）等新技术，擅长颈腰椎退变性疾病的分级手术治疗。诊治范围：颈椎动态病、腰椎疾病（腰椎间盘突出症、腰椎管狭窄症、退变性腰椎侧凸、腰椎滑脱症等）、脊柱侧凸畸形、脊柱外伤等。
骨质疏松症：擅长骨质疏松性椎体压缩骨折的规范化诊治和精准微创手术；原发性骨质疏松症的早期筛查和治疗。积极开展数字化术前设计辅助PVP、个体化3D打印导向板辅助PVP等创新的精准微创手术技术。",,0篇,0位,0位,0位,2,660例,641例
郭艾,北京,西城,北京友谊医院,外科,骨科,主任医师,教授,3.7,,骨关节疾病，人工关节假体置换，股骨头坏死，髋关节发育不良，类风湿性关节炎,,0篇,0位,0位,0位,,,
白成瑞,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.7,,"1.脊柱微创手术、椎间孔镜手术（小切口腰椎间盘切除）——治疗腰椎间盘突出症，腰椎管狭窄症
2.腰椎椎管减压植骨融合内固定（椎弓根钉固定）手术——治疗腰椎间盘突出症，腰椎管狭窄症，腰椎滑脱症
3.经皮椎体成形术、经皮微创钉棒技术——治疗各种脊柱骨折
4.微创和开放技术——治疗颈椎病、脊柱肿瘤",,0篇,0位,0位,0位,3,302例,300例
唐海,北京,西城,北京友谊医院,外科,骨科,主任医师,教授,3.6,,"骨质疏松症的诊断治疗,骨质疏松性骨折的诊断与治疗,脊柱疾病的外科治疗，腰椎间盘突出症，腰椎管狭窄，腰椎滑脱，腰椎骨折等",,0篇,0位,0位,0位,,,
李想,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.6,,"腰椎间盘突出症微创手术
椎间孔镜手术治疗腰椎间盘突出
腰椎管狭窄症腰椎减压融合术
颈椎病颈椎前路减压融合术
颈椎病颈椎后路减压融合术
椎体成形术
脊柱侧弯畸形矫正术
脊柱骨折
脊髓损伤康复",,0篇,0位,0位,0位,,,
李强,北京,西城,北京友谊医院,外科,骨科,主任医师,教授,3.5,,"骨关节疾病,人工关节假体置换，关节镜手术（膝关节，肩关节，髋关节和踝关节），骨质疏松，股骨头坏死等药物及手术治疗",,0篇,0位,0位,0位,,,
鲁英,北京,西城,北京友谊医院,外科,骨科,主任医师,教授,3.4,,关节外科、关节镜、足踝外科,,0篇,0位,0位,0位,,,
杨雍,北京,西城,北京友谊医院,外科,骨科,主任医师,教授,3.4,,脊柱外科：颈椎、腰椎退性行疾病（间盘突出、椎管狭窄、脊柱滑脱等），脊柱结核，脊柱外伤，脊柱肿瘤，脊柱骨质疏松的诊断和手术治疗,,0篇,0位,0位,0位,,,
吴杰,北京,西城,北京友谊医院,外科,骨科,主任医师,副教授,3.4,,骨关节疾病，人工关节假体置换，骨肿瘤及骨质疏松,,0篇,0位,0位,0位,,,
于凌佳,北京,西城,北京友谊医院,外科,骨科,主治医师,,3.4,,擅长颈椎病、腰椎病、老年骨质疏松症，脊柱侧弯等。,,0篇,0位,0位,0位,,,
祝斌,北京,西城,北京友谊医院,外科,骨科,副主任医师,副教授,3.4,,椎间孔镜（脊柱内镜）治疗腰椎间盘突出症、腰椎管狭窄症、神经根型颈椎病,,0篇,0位,0位,0位,,,
王志义,北京,西城,北京友谊医院,外科,骨科,主任医师,副教授,3.4,,骨与关节疾病、人工膝关节置换、人工髋关节置换、髋臼发育不良、股骨头坏死、人工关节翻修、以及肢体骨肿瘤切除人工假体替代等。,,,,,,,,
李亚东,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.4,,创伤骨科和骨质疏松,,,,,,,,
陈浩,北京,西城,北京友谊医院,外科,骨科,副主任医师,副教授,3.4,,腰椎间盘突出、脊柱骨折和骨转移瘤的微创治疗；退行性颈腰椎疾病；原发性骨质疏松症、继发性骨质疏松症的药物治疗，骨质疏松性骨折的外科治疗,,0篇,0位,0位,0位,,,
刘长贵,北京,西城,北京友谊医院,外科,骨科,主任医师,教授,3.3,,各种类型的骨折，关节损伤,,,,,,,,
刘凤岐,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.3,,擅长足踝外科，足跟痛、脚掌疼、拇外翻、平足等等,,0篇,0位,0位,0位,,,
王宝军,北京,西城,北京友谊医院,外科,骨科,主任医师,副教授,3.3,,四肢骨折髓内钉内固定及骨折不愈合，骨质疏松骨折的治疗,,0篇,0位,0位,0位,,,
刁乃成,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.3,,膝关节骨性关节炎，人工关节置换，足踝矫形、踝关节扭伤韧带修复,,0篇,0位,0位,0位,,,
赵亮,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.3,,创伤骨科和骨质疏松,,,,,,,,
杨金江,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.3,,关节镜、关节置换、足踝疾病,,0篇,0位,0位,0位,,,
李锦军,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.3,,脊柱外科疾病,,,,,,,,
李东,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.2,,脊柱外科,,,,,,,,
刘振宇,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.2,,骨科创伤、骨质疏松,,,,,,,,
李智尧,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,关节镜技术治疗关节伤病（关节损伤，韧带损伤，半月板损伤，关节脱位，关节炎等）,,0篇,0位,0位,0位,,,
杨波,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,髋，膝，肩，踝关节疾患诊治，人工关节置换，关节镜手术,,0篇,0位,0位,0位,,,
高化,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,四肢及关节周围骨折，周围软组织损伤，骨质疏松症（老年髋部骨折）,,0篇,0位,0位,0位,,,
喻飞,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,髋关节膝关节人工关节置换，膝关节镜,,0篇,0位,0位,0位,,,
王迪凡,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,骨关节疾病，骨肿瘤，矫形骨科,,0篇,0位,0位,0位,,,
孟海,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,脊柱外科,,0篇,0位,0位,0位,,,
张国强,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.2,,脊柱外科: 颈椎病、腰椎间盘突出症、腰椎管滑脱症、骨质疏松症等。,,0篇,0位,0位,0位,,,
单建林,北京,西城,北京友谊医院,外科,骨科,主任医师,副教授,3.1,,先天性肌性斜颈、痉挛性斜颈、各种复杂型脊柱疾病、颈性眩晕、椎管狭窄症、椎间盘突出症、颈椎肿瘤、颈部软组织肿瘤的切除手术及臂丛神经损伤相关治疗。,,0篇,0位,0位,0位,,,
张京新,北京,西城,北京友谊医院,外科,骨科,主任医师,,3.1,,人工髋膝关节置换、翻修，关节镜手术，复杂四肢骨折的切开复位内固定，长管状骨的闭合复位带锁髓内钉内固定，粗隆间、粗隆下骨折的PFNA、“γ”重建钉内固定，腰椎间盘突出摘除、椎板减压椎弓根螺钉内固定术等,,0篇,0位,0位,0位,,,
冯飞,北京,西城,北京友谊医院,外科,骨科,主治医师,,3.0,,骨质疏松,,0篇,0位,0位,0位,,,
陈文韬,北京,西城,北京友谊医院,外科,骨科,主治医师,,3.0,,骨创伤的诊治,,0篇,0位,0位,0位,,,
马立峰,北京,西城,北京友谊医院,外科,骨科,副主任医师,讲师,3.0,,关节外科,,0篇,0位,0位,0位,,,
范子寒,北京,西城,北京友谊医院,外科,骨科,主治医师,,3.0,,脊柱外科相关疾病,,0篇,0位,0位,0位,,,
许重阳,北京,西城,北京友谊医院,外科,骨科,主治医师,,3.0,,"膝关节退变，半月板损伤，韧带损伤，膝骨关节疾病。
髋关节退变，股骨头坏死等髋关节疾病。
术后康复训练。
腕管综合征。
关节肿物。
骨肿瘤。",,0篇,0位,0位,0位,,,
白晓冬,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.0,,四肢常见骨折、老年骨折、骨质疏松性骨折的诊断和治疗,,,,,,,,
孙海波,北京,西城,北京友谊医院,外科,骨科,副主任医师,,3.0,,脊柱疾病的微创治疗,,,,,,,,
齐峥嵘,北京,西城,北京友谊医院,外科,骨科,主治医师,,2.9,,关节疾病、运动损伤的诊治。专业从事膝、髋人工关节置换术，肩关节镜手术、膝关节镜手术。,,0篇,0位,0位,0位,,,
