姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
王乙迪,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.6,623,眼综合，斜视，弱视，屈光不正,"457,438次",1篇,623位,398位,432位,,,
周丹,北京,东城,北京同仁医院,其他,眼科,主任医师,,3.5,883,眼底眼外伤、视网膜脱离、外伤性白内障、晶体脱位、小儿眼底,"683,913次",0篇,883位,1位,9位,,,
李松峰,北京,东城,北京同仁医院,其他,眼科,主任医师,,3.5,917,复杂眼底病及眼外伤手术治疗，尤其在小儿眼底病诊断和治疗方面经验丰富。,"659,775次",0篇,917位,94位,118位,,,
苗景鹏,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.5,639,眼科常见疾病。,"407,543次",0篇,639位,272位,278位,,,
徐捷,北京,东城,北京同仁医院,其他,眼科,副主任医师,副研究员,3.5,32,角膜塑形镜验配、青光眼早期筛查，常见眼底病,"63,010次",0篇,32位,6位,6位,,,
郑远远,北京,东城,北京同仁医院,其他,眼科,主任医师,副研究员,3.5,282,青少年近视防治，对低视力儿童的低视力，弱视，斜视的早期筛查，早期治疗和康复方面有着丰富的经验,"185,521次",0篇,282位,0位,6位,,,
秦毅,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.5,47,"外伤眼病、眼整形、近视、弱视、眼表炎症及眼底疾病的诊治。
外伤后眼球损伤，眼睑畸形修复手术；眶壁骨折整复术；重睑及眼袋手术、眼角开大手术、眼睑皮肤松弛矫正及提眉术；各种上睑下垂矫正术；义眼台植入术；眼睑及结膜各种肿物切除美容修复术；各种睫毛异常矫正术；白内障手术等。","19,401次",1篇,47位,5位,5位,,,
杨晓慧,北京,东城,北京同仁医院,其他,眼科,主任医师,,3.5,1215,"1 低视力、 眼综合、 屈光不正（近视、远视、散光）弱视、眼球眼震。
2 眼病无法治疗，但是仍想提高视力的低视力患者的助视器验配与康复","1,202,762次",14篇,1215位,41位,77位,,,
接英,北京,东城,北京同仁医院,其他,眼科,主任医师,,3.4,493,"各类复杂角膜, 眼表疾病, 白内障诊治，包括感染性角膜炎，角膜溃疡，免疫性角膜炎，角膜溃疡，各类角膜变性和营养不良，圆锥角膜，各类结膜炎，包括感染性结膜炎，过敏性结膜炎，各类眼表肿物手术治疗，中重度干眼的综合治疗。","684,296次",0篇,493位,10位,34位,,,
曾惠阳,北京,东城,北京同仁医院,其他,眼科,副主任医师,副研究员,3.5,,眼底内科疾病的诊断及治疗,,,,,,,,
徐日理,北京,东城,北京同仁医院,其他,眼科,主任医师,,3.5,,眼底病,,,,,,,,
王文莹,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.5,925,近视防控，屈光不正，角膜塑形镜（OK镜） 验配，弱视治疗，白内障，干眼症，角膜病，眼部小肿物，眼睑内翻倒睫等。,"493,407次",5篇,925位,588位,605位,,,
洪洁,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.5,336,斜视、弱视、屈光不正等儿童眼病及成人斜视、复视、眼视光等,"244,095次",0篇,336位,34位,34位,,,
黄瑶,北京,东城,北京同仁医院,其他,眼科,副主任医师,讲师,3.5,165,擅长对白内障以及眼底病的诊断和治疗。,"115,479次",0篇,165位,16位,16位,,,
王晓贞,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,1004,白内障，斜弱视，角膜病，屈光不正，青光眼等眼病的诊断及治疗,"671,095次",5篇,1004位,408位,416位,,,
刘丽娟,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.5,,各种类型弱视的诊断及跟踪治疗；视神经炎、视盘血管炎、缺血性视神经病变及各种眼相关神经肌肉麻痹的诊断和治疗,,,,,,,,
冯星,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.5,277,白内障手术，葡萄膜炎的诊治，眼表疾病及眼底病的药物治疗。,"321,936次",0篇,277位,5位,8位,,,
王冰松,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.5,46,眼科常见病，青光眼，白内障,"77,364次",0篇,46位,0位,0位,,,
杨琼,北京,东城,北京同仁医院,其他,眼科,副主任医师,讲师,3.5,10,眼底病（玻璃体混浊，视网膜脱离，糖尿病视网膜病变等）,"17,973次",0篇,10位,4位,4位,,,
刘敬花,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.5,675,儿童眼底病 永存原始玻璃体增生症，家族性渗出性视网膜病变，牵牛花综合征，先天性白内障，,"537,418次",0篇,675位,193位,217位,,,
齐梦,北京,东城,北京同仁医院,其他,眼科,主治医师,讲师,3.5,47,眼外伤相关疾病、白内障、屈光不正、斜视,"58,408次",0篇,47位,0位,0位,,,
王洪涛,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,2448,各种成年白内障（老年性白内障、并发性白内障、外伤性白内障）及各种复杂白内障的手术治疗。各种复杂和难治青光眼的诊断，处置和手术治疗。眼内屈光手术。,"3,727,102次",23篇,2448位,0位,6位,,,
刘月明,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,8,治疗及随访各类眼内肿瘤患者千例以上。在敷贴放疗治疗脉络膜黑色素瘤、脉络膜转移癌及合并严重渗出性视网膜脱离的Sturge-Weber综合征方面积累了大量经验,"56,887次",0篇,8位,1位,1位,,,
刘克高,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,,"小儿视网膜病,视觉电生理",,,,,,,,
田磊,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,3,主要聚焦于干眼症、角膜病、屈光不正、角膜塑形镜和角膜生物力学相关疾病如圆锥角膜等,"21,285次",0篇,3位,0位,0位,,,
朱建波,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,593,白内障 青光眼 综合眼病,"846,839次",0篇,593位,3位,10位,,,
刘卫华,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,73,白内障的手术治疗和眼底病的激光治疗,"142,706次",0篇,73位,0位,1位,,,
沈志军,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,,玻璃体和视网膜疾病的诊断和治疗,,,,,,,,
辛晨,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,,,,,,,,,,
王凤华,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,68,眼底相关疾病临床诊断及治疗，眼底视网膜血管性病变的诊治，眼底激光、眼内注药的治疗，外伤性白内障、外伤性玻璃体视网膜病变以及孔源性视网膜脱离、糖尿病视网膜病变、视网膜静脉阻塞等相关疾病的手术治疗。,"145,540次",0篇,68位,0位,4位,,,
侯志嘉,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,112,各种眼科常见疾病的诊治，从事眼整形专业多年，对于眼部各种先天及后天畸形、眼睑肿瘤、上睑下垂、眼睑内翻及外翻、义眼台植入、外伤眶壁骨折等均有丰富的临床经验。,"49,460次",0篇,112位,44位,45位,,,
游启生,北京,东城,北京同仁医院,其他,眼科,副主任医师,讲师,3.4,420,糖尿病视网膜病变、老年黄斑变性、视网膜血管堵塞、老年性白内障、青少年近视等,"280,627次",20篇,420位,64位,66位,,,
纪海霞,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
莫静,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,"15,989次",0篇,0位,0位,0位,,,
李仕明,北京,东城,北京同仁医院,其他,眼科,副主任医师,副教授,3.4,151,各类屈光不正（近视 散光 远视）的手术矫正，如准分子激光手术，ok镜和框架眼镜。青少年近视的治疗和预防,"155,203次",0篇,151位,40位,41位,,,
赵博文,北京,东城,北京同仁医院,其他,眼科,副主任医师,,3.4,1,青少年近视防控，弱视诊断治疗，斜视手术及肉毒毒素治疗，复视诊断治疗,"22,393次",0篇,1位,0位,0位,,,
李志华,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,94,眼底病的诊断及眼底疾病的激光治疗。眼底疾病的影像诊断，糖尿病视网膜病变、视网膜血管性疾病的激光治疗。,"132,157次",0篇,94位,5位,10位,,,
赵萌,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,14,眼科疾病,"77,055次",0篇,14位,0位,2位,,,
莫宾,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
牟大鹏,北京,东城,北京同仁医院,其他,眼科,主治医师,讲师,3.4,274,擅长各类型先天性青光眼手术，擅长内路360度小梁切开术（gatt），外路360度小梁切开术（mat)，schlemm 管成型术。擅长白内障超声乳化术，白内障超声乳化摘除联合房角分离术，急、慢性闭角型青光眼以及开角型青光眼的手术治疗。此外还擅长高度近视、虹膜炎、糖尿病视网膜病变，角膜炎，干眼症的治疗,"204,857次",0篇,274位,41位,46位,,,
石砚,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,7,青光眼，高度近视,"26,676次",0篇,7位,0位,0位,,,
陈伟伟,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,2,青光眼，眼表疾病，神经眼科,"20,876次",0篇,2位,0位,0位,,,
李丽,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,70,白内障、青光眼、屈光等各种眼科疾病。,"29,903次",0篇,70位,62位,62位,,,
邵蕾,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,83,眼底病,"28,745次",6篇,83位,2位,2位,,,
赵阳(女),北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,298,白内障，眼综合,"285,429次",0篇,298位,13位,18位,,,
侯芳,北京,东城,北京同仁医院,其他,眼科,副主任医师,讲师,3.4,1074,各类眼科疾病的诊治，各类型白内障和晶状体疾病的诊断和手术治疗,"677,909次",3篇,1074位,204位,216位,,,
甄毅,北京,东城,北京同仁医院,其他,眼科,主治医师,副研究员,3.4,1,青少年近视控制（周边离焦框架镜、角膜塑形镜）,"48,684次",0篇,1位,0位,0位,,,
赵琦,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,72,Coats病等小儿眼底病、感染性眼病、糖尿病视网膜病变等眼底病。,,3篇,0位,0位,0位,,,
刘妍,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
王亚星,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,4,青光眼、高度近视,"21,251次",0篇,4位,0位,0位,,,
王进达,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,26,,"44,997次",0篇,26位,9位,10位,,,
赵国宏,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,262,斜视、弱视、屈光不正、高度近视、近视防控,"97,089次",0篇,262位,106位,107位,,,
张景尚,北京,东城,北京同仁医院,其他,眼科,主治医师,讲师,3.4,1,高度近视，白内障及眼科常见疾病诊治,"16,830次",0篇,1位,0位,0位,,,
李欣,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
樊文英,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
王爽,北京,东城,北京同仁医院,其他,眼科,主治医师,副研究员,3.4,,,,,,,,,,
裴雪婷,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
陈琳,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
姚宁,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
李倩,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
马燕,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,392,白内障、晶状体脱位、人工晶体脱位等晶状体相关性眼病；眼外伤、眼底病、儿童眼底病；其他常见眼病。,"394,811次",0篇,392位,44位,50位,,,
贾红艳,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,青光眼等眼科常见疾病的诊治。,,,,,,,,
张举,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
于亚杰,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,614,孔源性视网膜脱离、黄斑相关疾病、糖尿病视网膜病变、视网膜静脉阻塞等疾病玻璃体视网膜手术和巩膜扣带手术。,"600,844次",8篇,614位,2位,6位,,,
郭寅,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,185,隐形眼镜相关角结膜病变的治疗。高度近视、高度散光、圆锥角膜等特殊屈光不正的矫正（软镜及硬镜）。角膜塑形镜（OK镜）的验配。,"147,983次",0篇,185位,10位,10位,,,
张樱楠,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,190,角膜病、结膜病、干眼症等眼表疾病的诊断和治疗,"193,408次",0篇,190位,112位,120位,,,
崔莹,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,8,眼整形,"21,955次",0篇,8位,6位,6位,,,
孙倩,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,眼科常见病的诊治,"13,122次",0篇,0位,0位,0位,,,
李亮,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,眼科疾病的诊治,,0篇,0位,0位,0位,,,
马楠,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,眼科疾病,"10,177次",0篇,0位,0位,0位,,,
张熙芳,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,眼底病,"8,467次",0篇,0位,0位,0位,,,
赵红姝,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
赵景尚,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.4,,,,,,,,,,
康梦田,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.3,32,眼科常见病的诊治,"12,136次",1篇,32位,7位,7位,,,
严棽棽,北京,东城,北京同仁医院,其他,眼科,住院医师,,3.3,38,眼科,"15,741次",0篇,38位,0位,0位,,,
章征,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.2,215,眼整形、眼综合,"8,337次",0篇,215位,3位,3位,,,
李猛,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.2,3,,"10,191次",0篇,3位,0位,0位,,,
杨迪亚,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.2,57,青光眼，白内障,"88,063次",1篇,57位,15位,15位,,,
毛羽,北京,东城,北京同仁医院,其他,眼科,主治医师,,3.2,159,眼底病，如糖尿病视网膜病变，年龄相关黄斑病变，葡萄膜炎等疾病的诊断与治疗。,"151,424次",0篇,159位,6位,7位,,,
周金琼,北京,东城,北京同仁医院,其他,眼科,,,3.2,,,,,,,,,,
麻婧,北京,东城,北京同仁医院,其他,眼科,住院医师,,3.2,,翼状胬肉,"6,729次",0篇,0位,0位,0位,,,
赵士春,北京,东城,北京同仁医院,其他,眼科,技师,,3.2,5907,义眼、假眼、眼睛委缩、眼球摘除，先天性小眼球，各种疑难义眼，真空义眼，异形义眼，专利义眼，高仿真活动义眼的咨询，戴义眼的最佳时间; 先天性小眼球、无眼球、眼外伤和因各种眼疾所致的眼球缺失或不同程度的眼球萎缩、角膜白斑等需要配戴义眼的患者，从获悉此消息之时既可配带义眼。,"7,790,195次",26篇,5907位,1位,15位,,,
陈蕊,北京,东城,北京同仁医院,其他,眼科,住院医师,,3.2,,,,,,,,,,
郭婧,北京,东城,北京同仁医院,其他,眼科,,,3.2,,,,,,,,,,
张青,北京,东城,北京同仁医院,其他,眼科,,,3.2,,,,,,,,,,
张馨蓓,北京,东城,北京同仁医院,其他,眼科,主管护师,,3.2,39,眼科疾病的护理等,"14,030次",4篇,39位,39位,39位,,,
杨一佺,北京,东城,北京同仁医院,其他,眼科,住院医师,,3.2,,,,0篇,0位,0位,0位,,,
张烨,北京,东城,北京同仁医院,其他,眼科,,,3.2,,,,,,,,,,
谢媛,北京,东城,北京同仁医院,其他,眼科,,,3.2,,,,,,,,,,
林彩霞,北京,东城,北京同仁医院,其他,眼科,住院医师,,3.0,,角结膜眼、干眼症、青光眼、白内障、近视等,,0篇,0位,0位,0位,,,
马艳丽,北京,东城,北京同仁医院,其他,眼科,技师,,2.9,383,验光师、成人高度近视.,"40,360次",5篇,383位,373位,373位,,,
张罗,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,39,过敏性鼻炎；慢性鼻炎；鼻窦炎；鼻息肉；鼻腔和鼻窦良性肿瘤,"269,542次",9篇,39位,1位,4位,,,
周兵,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,397,慢性鼻窦炎、难治性鼻窦炎、小儿鼻窦外科、鼻眼相关疾病外科及鼻－颅底疾病外科、鼻内镜手术治疗及相关研究,"699,083次",4篇,397位,2位,14位,,,
黄志刚,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,240,喉癌前病变及早期喉癌喉CO2激光治疗，喉癌及下咽癌的功能保全性手术，头颈肿瘤的联合根治术，晚期或复发性肿瘤的挽救性手术及修复手术，喉部分切除术后拔管困难的CO2激光治疗及其它喉疑难病的诊治等,"334,425次",2篇,240位,1位,7位,,,
韩德民,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,8,耳鼻咽喉头颈外科；阻塞性睡眠呼吸暂停低通气综合征,"53,055次",0篇,8位,0位,0位,,,
房居高,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,4510,甲状腺肿瘤的各种手术，喉癌的激光手术，喉癌、下咽癌的功能保全性手术，头颈肿瘤的各种联合根治术，鼻内窥镜鼻内肿瘤手术;晚期或复发性肿瘤的挽救性手术及修复手术，尤其是各种显微外科皮瓣的头颈修复手术及头颈整形手术,"6,056,283次",10篇,4510位,61位,146位,,,
徐文,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,274,声音嘶哑诊断及手术治疗；各类咽、喉部疾病、咽喉部肿物诊断及手术治疗；鼾症、儿童腺样体及扁桃体肥大诊断与手术治疗；嗓音显微外科手术,"588,618次",21篇,274位,3位,31位,,,
李永新,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,7986,耳科及侧颅底外科、人工耳蜗植入、面神经外科,"10,047,481次",23篇,7986位,4位,96位,,,
李云川,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,1242,鼻内镜下各类手术，慢性鼻炎、肥厚性鼻炎、过敏性鼻炎、慢性鼻窦炎、儿童鼻窦炎、腺样体肥大、真菌性鼻窦炎、鼻息肉、后鼻孔息肉、鼻窦囊肿（额窦、筛窦、上颌窦、蝶窦囊肿）、鼻窦骨瘤、鼻窦内翻性乳头状瘤、鼻腔乳头状瘤、鼻腔鼻窦血管瘤等肿瘤、鼻中隔偏曲、鼻咽纤维血管瘤、鼻咽囊肿、歪鼻、鼻腔囊肿及慢性泪囊炎、视神经减压术等鼻眼相关，鼻颅底手术脑垂体瘤等治疗。,"1,570,977次",50篇,1242位,2位,29位,,,
王琪,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,,5.0,12807,喉癌、下咽癌、鼻窦癌、甲状腺等肿瘤的诊治，以及鼻咽喉良性疾病的诊治,"2,872,434次",686篇,12807位,6963位,7104位,4,7803例,5861例
李轶,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,副教授,4.7,8596,外、中耳疾病的外科治疗与听力重建，如慢性中耳炎、胆脂瘤、咽鼓管功能障碍等，耳畸形耳廓无创矫治，面神经疾病的外科治疗，人工耳蜗植入及人工听觉植入，耳部肿瘤,"1,656,213次",0篇,8596位,3519位,3539位,3,5788例,2285例
臧洪瑞,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,,4.2,6709,鼻科学。慢性鼻窦炎、鼻息肉，过敏性鼻炎、鼾症(打呼噜）、鼻腔鼻窦肿物、鼻颅底肿物。慢性鼻炎、鼻中隔偏曲、慢性泪囊炎、腺样体肥大，扁桃体肥大等。,"3,038,430次",141篇,6709位,2085位,2147位,3,5006例,1752例
李平栋,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,副主任医师,讲师,3.9,2521,甲状腺，咽喉，颈部良恶性肿瘤的诊疗，尤其是甲状腺癌，喉癌，下咽癌，扁桃体癌，鼻腔鼻窦癌的规范化治疗，另外对颈部良性肿瘤，颈段气管食管的疾病的诊疗等。,"2,167,885次",16篇,2521位,353位,365位,,,
黄振校,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,副主任医师,,3.9,592,"鼻炎、鼻窦炎、鼻息肉、鼻出血、鼻外伤、鼻骨骨折、鼻中隔骨折、鼻中隔偏曲、鼻窦囊肿、真菌性鼻窦炎、腺样体肥大、鼻腔鼻窦肿瘤、眶内囊肿、眶内良性肿瘤、外伤性视力下降、泪囊炎、咽旁间隙肿瘤、翼腭窝及颞下窝肿瘤、骨化纤维瘤、骨纤维异常增殖等鼻、鼻窦、鼻眼相关及颅底疾病。
耳鼻咽喉头颈外科常见疾病。","357,743次",73篇,592位,444位,447位,2,471例,330例
陈晓红,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.9,5070,头颈肿瘤的功能保全性手术，如保留喉功能的喉癌及下咽癌根治性手术，保全眼功能的鼻腔鼻窦恶性肿瘤的综合治疗；内镜或腔镜颈部良性肿块微创手术，如甲状腺、腮腺、颌下腺、鼻腔鼻窦及颈部良性肿瘤手术；长段气管缺损的修复；头颈肿瘤遗传病的研究，包括颈动脉体瘤，甲状腺髓样癌，家族性硬性纤维瘤病等研究。,"6,268,825次",39篇,5070位,719位,827位,,,
郝欣平,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,,3.8,597,中耳炎、中耳胆脂瘤、外耳道胆脂瘤、鼓膜修补、听骨链重建、面瘫手术治疗、人工听觉植入、耳部肿瘤、等外中耳疾病的显微外科治疗,"89,836次",8篇,597位,359位,359位,,,
雷雳,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,副主任医师,,3.8,2486,擅长慢性中耳炎的手术根治，鼓室成形听力修复手术，耳前瘘管切除术，鼓膜置管术，咽鼓管球囊扩张术，鼓膜穿孔修补术，开放式和完壁式乳突根治术，耳硬化症人工听骨植入术，中耳畸形听骨链重建术，面神经全程减压术，脑脊液耳漏修补术，颞骨次全切除术，鼓室球瘤切除术，电子耳蜗植入手术，耳内镜下微创耳外科术。突发性耳聋的分类药物治疗。梅尼埃病的诊断和防治。,"1,831,618次",1篇,2486位,448位,472位,,,
王明婕,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,副主任医师,副教授,3.8,617,鼻部常见疾病的治疗，尤其对鼻部良恶性肿瘤、复发性鼻息肉、难治性鼻窦炎、鼻眼相关疾病的诊断和治疗有丰富临床经验。对鼻科常见疾病如：慢性鼻窦炎，鼻息肉，内翻性乳头状瘤，真菌性鼻窦炎，脑脊液鼻漏，鼻眼相关疾病，嗅觉功能减退，鼻腔鼻窦良、恶性肿瘤，儿童鼻窦炎，腺样体肥大等，都有丰富的临床诊治经验。,"244,118次",5篇,617位,211位,215位,,,
马晓波,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,副主任医师,讲师,3.8,2326,化脓性中耳炎，中耳胆脂瘤，分泌性中耳炎，人工听力重建（电子耳蜗、振动声桥、骨桥），听神经瘤，面神经疾病等,"2,431,531次",0篇,2326位,273位,297位,2,627例,270例
程晓华,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主治医师,,3.8,6660,新生儿听力及耳聋基因筛查，儿童听力诊治及干预、康复指导，耳聋遗传咨询,"3,338,248次",28篇,6660位,1862位,1897位,3,2699例,1799例
王彤,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,副主任医师,副教授,3.8,856,鼻整形、功能性鼻修复外科、鼻内镜外科；阻塞性睡眠呼吸暂停综合症（鼾症）的微创综合治疗等；面部年轻化，肉毒素、玻尿酸和自体脂肪填充等微创精雕面部。,"661,735次",9篇,856位,289位,304位,2,525例,332例
赵守琴,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,2118,先天性外中耳畸形的各型听力重建、整形等外科治疗，及各种耳聋相关人工听觉植入（振动声桥、骨桥和人工耳蜗）外科手术。,"2,014,932次",6篇,2118位,130位,166位,,,
王军,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,3381,"1.声带白斑，喉癌前病变，早期喉癌
2.声带息肉，声带囊肿，复发性喉乳头状瘤
3.单，双侧声带麻痹，喉气管狭窄
4.睡眠呼吸暂停综合征，嗓音疾病
5.慢性咽炎，扁桃体炎
6.擅长喉显微外科手术","3,722,122次",9篇,3381位,5位,35位,,,
郑雅丽,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,副教授,3.7,1503,耳聋，先天性外中耳畸形的听力重建和整形；耳硬化症手术；慢性化脓性中耳炎的外科治疗,,0篇,0位,0位,0位,,,
王成硕,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.7,1883,鼻窦炎、鼻息肉的综合治疗；鼻内翻乳头状瘤、鼻窦骨化纤维瘤、鼻咽纤维血管瘤的内镜手术；鼻腔鼻窦鳞癌的功能保全手术、垂体瘤、嗅神经母细胞瘤、脑膜脑膨出、脑脊液鼻漏的颅底内镜手术；鼻内镜下鼻腔泪囊造孔术，眶尖血管瘤手术；过敏性鼻炎的诊断、药物治疗和特异性脱敏治疗。,"2,239,010次",11篇,1883位,116位,209位,,,
王向东,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,5344,过敏性鼻炎综合治疗，慢性鼻窦炎鼻息肉综合治疗，鼻炎鼻窦炎诊治，鼻腔鼻窦良性肿瘤，泪道阻塞性疾病（慢性泪囊炎）鼻腔泪囊吻合手术，内镜鼻窦开放手术,"3,270,321次",15篇,5344位,1373位,1415位,,,
张洋,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,副教授,3.6,525,"专注甲状腺癌，喉癌，下咽癌，鼻腔鼻窦肿瘤。临床从事头颈肿瘤及鼻、咽喉良恶性疾病的诊治, 尤其擅长喉咽癌、喉癌及癌前病变的早期诊断、激光微创治疗、功能保留手术和综合治疗；鼻腔鼻窦肿瘤的鼻内镜微创外科手术；鼻上颌骨区切除后的修复重建；甲状腺和甲状旁腺疾病的外科手术治疗。","242,054次",9篇,525位,160位,162位,2,342例,108例
黄丽辉,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,996,"新生儿及婴幼儿听力筛查、儿童听力及言语评估、儿童听力障碍干预及康复指导；
耳聋基因筛查及遗传咨询。
耳聋、耳鸣的中西医结合治疗。","2,112,755次",34篇,996位,2位,26位,,,
娄鸿飞,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,副教授,3.6,669,慢性鼻炎、过敏性鼻炎、鼻中隔偏曲、慢性鼻窦炎、鼻息肉、真菌性鼻窦炎、鼻窦囊肿、鼻腔鼻窦良性肿瘤、鼻骨骨折、慢性泪囊炎、腺样体肥大。,"251,410次",0篇,669位,198位,201位,,,
于子龙,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,346,外-中耳炎性疾病（慢性化脓性中耳炎、胆脂瘤型中耳炎、外耳道胆脂瘤等）、先天性及后天性外中畸形、耳外伤及耳肿瘤的外科治疗、听力重建，耳疾病诊断。,"508,138次",10篇,346位,0位,6位,,,
张华,北京,东城,北京同仁医院,其他,耳鼻咽喉头颈外科,主任医师,教授,3.6,1338,常见耳疾，耳聋（听力障碍）疑难诊断、治疗、干预和康复(0-105岁），助听器与人工耳蜗等。,"3,212,573次",412篇,1338位,15位,26位,,,
